! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    14.479680621485015    0    0    0    0    0    0    0    
1    15.245642702512026    0    0    0    0    0    0    0    
2    14.50922216245662    0    0    0    0    0    0    0    
3    14.25482516055816    0    0    0    0    0    0    0    
4    16.026287456799327    0    0    0    0    0    0    0    
5    15.23461743861933    0    0    0    0    0    0    0    
6    15.883748484636982    0    0    0    0    0    0    0    
7    15.693246290607137    0    0    0    0    0    0    0    
8    14.699729315382239    0    0    0    0    0    0    0    
9    14.952332676878955    0    0    0    0    0    0    0    
10    14.550871836268641    0    0    0    0    0    0    0    
11    15.432689354539406    0    0    0    0    0    0    0    
12    14.841747080099196    0    0    0    0    0    0    0    
13    16.574800410023776    0    0    0    0    0    0    0    
14    14.83562280473298    0    0    0    0    0    0    0    
15    16.50336038162159    0    0    0    0    0    0    0    
16    14.597263582308708    0    0    0    0    0    0    0    
17    14.97971932678135    0    0    0    0    0    0    0    
18    14.350320863493598    0    0    0    0    0    0    0    
19    15.459772270978473    0    0    0    0    0    0    0    
20    15.293878932553529    0    0    0    0    0    0    0    
21    14.79529924269491    0    0    0    0    0    0    0    
22    14.863700806439395    0    0    0    0    0    0    0    
23    14.856310633936632    0    0    0    0    0    0    0    
24    13.748394686254404    0    0    0    0    0    0    0    
25    15.60386369668757    0    0    0    0    0    0    0    
26    14.163850608788206    0    0    0    0    0    0    0    
27    14.714147975135726    0    0    0    0    0    0    0    
28    16.252938243493336    0    0    0    0    0    0    0    
29    14.878619344765173    0    0    0    0    0    0    0    
30    15.04449963549768    0    0    0    0    0    0    0    
