! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    17.946208712376727    0    0    0    0    0    0    0    
1    17.745409236049735    0    0    0    0    0    0    0    
2    17.264973595953784    0    0    0    0    0    0    0    
3    17.747189275527386    0    0    0    0    0    0    0    
4    18.626022458054255    0    0    0    0    0    0    0    
5    19.047173291556614    0    0    0    0    0    0    0    
6    18.695645077107745    0    0    0    0    0    0    0    
7    17.959215142984373    0    0    0    0    0    0    0    
8    18.349128545290757    0    0    0    0    0    0    0    
9    19.227058695635897    0    0    0    0    0    0    0    
10    18.187375217883133    0    0    0    0    0    0    0    
11    19.55623688731279    0    0    0    0    0    0    0    
12    18.179778161917362    0    0    0    0    0    0    0    
13    18.171018988209124    0    0    0    0    0    0    0    
14    18.07147866326539    0    0    0    0    0    0    0    
15    18.165846587201397    0    0    0    0    0    0    0    
16    17.808946671121426    0    0    0    0    0    0    0    
17    18.6894449275114    0    0    0    0    0    0    0    
18    17.823952081330713    0    0    0    0    0    0    0    
19    18.123957435938443    0    0    0    0    0    0    0    
20    18.581772734789364    0    0    0    0    0    0    0    
21    17.37020524604429    0    0    0    0    0    0    0    
22    17.76206341374989    0    0    0    0    0    0    0    
23    18.214456683189386    0    0    0    0    0    0    0    
24    17.45442908105165    0    0    0    0    0    0    0    
25    18.237244984744954    0    0    0    0    0    0    0    
26    17.657911218674254    0    0    0    0    0    0    0    
27    17.933091134813225    0    0    0    0    0    0    0    
28    18.4640470692086    0    0    0    0    0    0    0    
29    17.99078749914182    0    0    0    0    0    0    0    
30    18.006054212259066    0    0    0    0    0    0    0    
31    18.227595853583868    0    0    0    0    0    0    0    
32    17.737909121420778    0    0    0    0    0    0    0    
33    18.75253055447309    0    0    0    0    0    0    0    
34    17.874961733343056    0    0    0    0    0    0    0    
35    17.645625396118866    0    0    0    0    0    0    0    
36    17.88863747758158    0    0    0    0    0    0    0    
37    18.290094373470765    0    0    0    0    0    0    0    
38    18.663038649454663    0    0    0    0    0    0    0    
39    19.011061948111205    0    0    0    0    0    0    0    
40    18.251630145478536    0    0    0    0    0    0    0    
41    19.130372802947747    0    0    0    0    0    0    0    
42    18.07122848499171    0    0    0    0    0    0    0    
43    19.23626253973988    0    0    0    0    0    0    0    
44    18.292175427637293    0    0    0    0    0    0    0    
45    17.137519746186932    0    0    0    0    0    0    0    
46    18.436015548108404    0    0    0    0    0    0    0    
47    18.517012695808873    0    0    0    0    0    0    0    
48    18.704760703931704    0    0    0    0    0    0    0    
49    18.442029147700815    0    0    0    0    0    0    0    
50    18.21781909395456    0    0    0    0    0    0    0    
51    17.841904046751466    0    0    0    0    0    0    0    
52    18.296143661708662    0    0    0    0    0    0    0    
53    18.487260748443305    0    0    0    0    0    0    0    
54    18.09984402949871    0    0    0    0    0    0    0    
55    17.674546538847952    0    0    0    0    0    0    0    
56    17.723259712966872    0    0    0    0    0    0    0    
57    17.819001250083748    0    0    0    0    0    0    0    
58    18.57545987883254    0    0    0    0    0    0    0    
59    18.866402849433413    0    0    0    0    0    0    0    
60    18.19379746723783    0    0    0    0    0    0    0    
61    17.686187528470107    0    0    0    0    0    0    0    
62    17.757780966002322    0    0    0    0    0    0    0    
63    18.740332751495426    0    0    0    0    0    0    0    
64    18.516341106357938    0    0    0    0    0    0    0    
65    18.814962855132407    0    0    0    0    0    0    0    
66    19.098623743633734    0    0    0    0    0    0    0    
67    18.425917813878776    0    0    0    0    0    0    0    
68    18.30159234786424    0    0    0    0    0    0    0    
69    17.966139041250354    0    0    0    0    0    0    0    
70    18.424066019080595    0    0    0    0    0    0    0    
71    19.186685999543002    0    0    0    0    0    0    0    
72    18.794133059473378    0    0    0    0    0    0    0    
73    18.154815702610083    0    0    0    0    0    0    0    
74    18.589643426603487    0    0    0    0    0    0    0    
75    18.991993911435927    0    0    0    0    0    0    0    
76    18.095555974790294    0    0    0    0    0    0    0    
77    17.894632069278963    0    0    0    0    0    0    0    
78    18.24590668116489    0    0    0    0    0    0    0    
79    18.53898911211672    0    0    0    0    0    0    0    
80    18.823916616693783    0    0    0    0    0    0    0    
81    19.2388386575174    0    0    0    0    0    0    0    
82    18.585568621306805    0    0    0    0    0    0    0    
83    18.27173605169117    0    0    0    0    0    0    0    
84    17.915969479051185    0    0    0    0    0    0    0    
85    18.074796584701154    0    0    0    0    0    0    0    
86    18.798253634775193    0    0    0    0    0    0    0    
87    18.250295414426358    0    0    0    0    0    0    0    
88    18.54818458792441    0    0    0    0    0    0    0    
89    18.638378441790017    0    0    0    0    0    0    0    
90    18.54915698597432    0    0    0    0    0    0    0    
91    17.965038470159485    0    0    0    0    0    0    0    
92    18.72426037965238    0    0    0    0    0    0    0    
93    17.901334509628626    0    0    0    0    0    0    0    
94    17.946384865283054    0    0    0    0    0    0    0    
95    18.656344065596077    0    0    0    0    0    0    0    
96    18.612631788800414    0    0    0    0    0    0    0    
97    18.83369894846482    0    0    0    0    0    0    0    
98    19.2740769704775    0    0    0    0    0    0    0    
99    17.709765955685068    0    0    0    0    0    0    0    
100    17.74322221674179    0    0    0    0    0    0    0    
101    17.39178603141386    0    0    0    0    0    0    0    
102    17.251389219543764    0    0    0    0    0    0    0    
103    17.36084716164152    0    0    0    0    0    0    0    
104    18.138111429695307    0    0    0    0    0    0    0    
105    18.4208006868203    0    0    0    0    0    0    0    
106    17.79536442369817    0    0    0    0    0    0    0    
107    18.915760238032966    0    0    0    0    0    0    0    
108    18.66063324517767    0    0    0    0    0    0    0    
109    17.557990359719383    0    0    0    0    0    0    0    
110    17.470941469549548    0    0    0    0    0    0    0    
111    17.24099232260037    0    0    0    0    0    0    0    
112    18.1028552953929    0    0    0    0    0    0    0    
113    17.822608684467898    0    0    0    0    0    0    0    
114    18.884965318499525    0    0    0    0    0    0    0    
115    18.168434196009237    0    0    0    0    0    0    0    
116    18.62020554173406    0    0    0    0    0    0    0    
117    18.15279132585802    0    0    0    0    0    0    0    
118    18.929804298945133    0    0    0    0    0    0    0    
119    18.604709962859406    0    0    0    0    0    0    0    
120    17.61679604375702    0    0    0    0    0    0    0    
121    18.97001955231302    0    0    0    0    0    0    0    
122    19.459216923010054    0    0    0    0    0    0    0    
123    17.238389778629415    0    0    0    0    0    0    0    
124    18.372073457022015    0    0    0    0    0    0    0    
125    18.260433080602514    0    0    0    0    0    0    0    
126    17.710477437182277    0    0    0    0    0    0    0    
127    18.409617031352063    0    0    0    0    0    0    0    
128    17.433476372865034    0    0    0    0    0    0    0    
129    18.3950772214466    0    0    0    0    0    0    0    
130    18.0477563622953    0    0    0    0    0    0    0    
131    18.95909942359754    0    0    0    0    0    0    0    
132    18.38101875799523    0    0    0    0    0    0    0    
133    18.52861404873398    0    0    0    0    0    0    0    
134    18.27031217891904    0    0    0    0    0    0    0    
135    18.91513367852864    0    0    0    0    0    0    0    
136    17.95601512686584    0    0    0    0    0    0    0    
137    17.5030477733828    0    0    0    0    0    0    0    
138    18.710954075575057    0    0    0    0    0    0    0    
139    18.16941179187594    0    0    0    0    0    0    0    
140    17.936596842981096    0    0    0    0    0    0    0    
141    18.18546716225807    0    0    0    0    0    0    0    
142    17.52866740560686    0    0    0    0    0    0    0    
143    18.326323088335013    0    0    0    0    0    0    0    
144    18.269953831243765    0    0    0    0    0    0    0    
145    18.537494887254983    0    0    0    0    0    0    0    
146    17.47673804520034    0    0    0    0    0    0    0    
147    18.121586969384463    0    0    0    0    0    0    0    
148    18.961283489060147    0    0    0    0    0    0    0    
149    17.8310166592619    0    0    0    0    0    0    0    
150    16.870270637950345    0    0    0    0    0    0    0    
151    18.829422953357874    0    0    0    0    0    0    0    
152    17.85865653693548    0    0    0    0    0    0    0    
153    18.15832753916105    0    0    0    0    0    0    0    
154    18.169348011997158    0    0    0    0    0    0    0    
155    17.95455471345028    0    0    0    0    0    0    0    
156    18.742921314454577    0    0    0    0    0    0    0    
157    18.701681014278734    0    0    0    0    0    0    0    
158    17.948326251339157    0    0    0    0    0    0    0    
159    18.923016840871874    0    0    0    0    0    0    0    
160    18.492864890652616    0    0    0    0    0    0    0    
161    18.59366492512719    0    0    0    0    0    0    0    
162    17.70689095191904    0    0    0    0    0    0    0    
163    19.45011156793154    0    0    0    0    0    0    0    
164    18.784844987166117    0    0    0    0    0    0    0    
165    17.967689969553213    0    0    0    0    0    0    0    
166    17.860297617252968    0    0    0    0    0    0    0    
167    18.063869868552768    0    0    0    0    0    0    0    
168    18.453632670419324    0    0    0    0    0    0    0    
169    19.3699460583857    0    0    0    0    0    0    0    
