! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    20.42500153135626    0    0    0    0    0    0    0    
1    20.64061287940499    0    0    0    0    0    0    0    
2    21.245905687290755    0    0    0    0    0    0    0    
3    21.236072698329973    0    0    0    0    0    0    0    
4    20.56434225884984    0    0    0    0    0    0    0    
5    21.076109616095184    0    0    0    0    0    0    0    
6    21.234892024601354    0    0    0    0    0    0    0    
7    21.242751116261395    0    0    0    0    0    0    0    
8    20.83609617245146    0    0    0    0    0    0    0    
9    20.893620634327096    0    0    0    0    0    0    0    
10    20.870642812665018    0    0    0    0    0    0    0    
11    21.20160333898765    0    0    0    0    0    0    0    
12    20.90369461431001    0    0    0    0    0    0    0    
13    20.370951910242447    0    0    0    0    0    0    0    
14    20.64846319375338    0    0    0    0    0    0    0    
15    21.127172499090236    0    0    0    0    0    0    0    
16    20.977564968041694    0    0    0    0    0    0    0    
17    20.707274322815707    0    0    0    0    0    0    0    
18    21.020200554280468    0    0    0    0    0    0    0    
19    21.1336169927383    0    0    0    0    0    0    0    
20    21.359066627262465    0    0    0    0    0    0    0    
21    20.45272012911807    0    0    0    0    0    0    0    
22    21.05381369444513    0    0    0    0    0    0    0    
23    20.918849684111958    0    0    0    0    0    0    0    
24    21.199358980960138    0    0    0    0    0    0    0    
25    21.001543517490063    0    0    0    0    0    0    0    
26    20.756621807001697    0    0    0    0    0    0    0    
27    21.358085711296575    0    0    0    0    0    0    0    
28    20.666098846599013    0    0    0    0    0    0    0    
29    20.96360648424255    0    0    0    0    0    0    0    
30    21.35612180562843    0    0    0    0    0    0    0    
31    21.082276378045606    0    0    0    0    0    0    0    
32    21.153643297449648    0    0    0    0    0    0    0    
33    20.659793665035746    0    0    0    0    0    0    0    
34    20.974268888325447    0    0    0    0    0    0    0    
35    20.862087533078743    0    0    0    0    0    0    0    
36    20.466158473478647    0    0    0    0    0    0    0    
37    21.028688159489498    0    0    0    0    0    0    0    
38    20.901118696709577    0    0    0    0    0    0    0    
39    20.90783497101405    0    0    0    0    0    0    0    
40    21.07775504136295    0    0    0    0    0    0    0    
