! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    11.534683573159137    0    0    0    0    0    0    0    
1    12.242117094633157    0    0    0    0    0    0    0    
2    12.082047170759587    0    0    0    0    0    0    0    
3    11.995757646627586    0    0    0    0    0    0    0    
4    12.210057782549029    0    0    0    0    0    0    0    
5    11.529257334664406    0    0    0    0    0    0    0    
6    12.351236896677676    0    0    0    0    0    0    0    
7    12.202601556988748    0    0    0    0    0    0    0    
8    11.676073984108806    0    0    0    0    0    0    0    
9    13.166530302620139    0    0    0    0    0    0    0    
10    11.369722553598834    0    0    0    0    0    0    0    
11    11.401232149236826    0    0    0    0    0    0    0    
12    13.22961353032733    0    0    0    0    0    0    0    
13    11.668373858996512    0    0    0    0    0    0    0    
14    12.104475579807332    0    0    0    0    0    0    0    
15    12.319333413929556    0    0    0    0    0    0    0    
16    11.779748963171329    0    0    0    0    0    0    0    
17    13.036568763885914    0    0    0    0    0    0    0    
18    12.333923211632372    0    0    0    0    0    0    0    
19    13.05109492363094    0    0    0    0    0    0    0    
20    11.639434770307071    0    0    0    0    0    0    0    
21    13.397217782644873    0    0    0    0    0    0    0    
22    12.040262046669433    0    0    0    0    0    0    0    
23    10.844368245772815    0    0    0    0    0    0    0    
24    11.277063066870136    0    0    0    0    0    0    0    
25    12.358176565759132    0    0    0    0    0    0    0    
26    11.85652361006167    0    0    0    0    0    0    0    
27    12.768739192430187    0    0    0    0    0    0    0    
28    11.416146093520126    0    0    0    0    0    0    0    
29    10.750132300770913    0    0    0    0    0    0    0    
30    11.537471073597558    0    0    0    0    0    0    0    
31    11.879894146654701    0    0    0    0    0    0    0    
32    12.002157565297553    0    0    0    0    0    0    0    
33    11.307323137105588    0    0    0    0    0    0    0    
34    11.053048289920921    0    0    0    0    0    0    0    
35    11.361834844278153    0    0    0    0    0    0    0    
36    12.722577910763832    0    0    0    0    0    0    0    
37    13.236573012968853    0    0    0    0    0    0    0    
38    11.69866651167102    0    0    0    0    0    0    0    
39    11.558739894276236    0    0    0    0    0    0    0    
40    12.064349407135728    0    0    0    0    0    0    0    
41    13.022047552644    0    0    0    0    0    0    0    
42    11.895755548613247    0    0    0    0    0    0    0    
43    11.915022761860765    0    0    0    0    0    0    0    
44    12.731877636414051    0    0    0    0    0    0    0    
45    12.062119770159635    0    0    0    0    0    0    0    
46    12.679610284038915    0    0    0    0    0    0    0    
47    12.024376910680404    0    0    0    0    0    0    0    
48    12.083748903116614    0    0    0    0    0    0    0    
49    12.323392648057318    0    0    0    0    0    0    0    
50    13.367605081050693    0    0    0    0    0    0    0    
51    12.098715482983412    0    0    0    0    0    0    0    
52    12.803860599199105    0    0    0    0    0    0    0    
53    10.269298550031712    0    0    0    0    0    0    0    
54    12.067333957629154    0    0    0    0    0    0    0    
55    11.130935054033054    0    0    0    0    0    0    0    
56    10.099700674486503    0    0    0    0    0    0    0    
57    11.84536163011591    0    0    0    0    0    0    0    
58    11.330269680802887    0    0    0    0    0    0    0    
59    11.86809148965023    0    0    0    0    0    0    0    
60    12.388334640956511    0    0    0    0    0    0    0    
61    11.437256409280778    0    0    0    0    0    0    0    
62    12.38136991807452    0    0    0    0    0    0    0    
63    12.156643123221828    0    0    0    0    0    0    0    
64    11.944572796318564    0    0    0    0    0    0    0    
65    12.526768730424338    0    0    0    0    0    0    0    
66    12.319800812747259    0    0    0    0    0    0    0    
67    11.056311785621919    0    0    0    0    0    0    0    
68    11.919032006966233    0    0    0    0    0    0    0    
69    13.353628389086776    0    0    0    0    0    0    0    
70    13.381434300421756    0    0    0    0    0    0    0    
71    11.879639552289527    0    0    0    0    0    0    0    
72    11.396200732602729    0    0    0    0    0    0    0    
73    11.052605863843908    0    0    0    0    0    0    0    
74    11.731623085054641    0    0    0    0    0    0    0    
75    12.370376319334685    0    0    0    0    0    0    0    
76    11.988239769573843    0    0    0    0    0    0    0    
77    12.289390045002953    0    0    0    0    0    0    0    
78    11.967110039697621    0    0    0    0    0    0    0    
79    12.380333227894347    0    0    0    0    0    0    0    
80    11.301478816957907    0    0    0    0    0    0    0    
81    11.453853914049315    0    0    0    0    0    0    0    
82    11.681086051518385    0    0    0    0    0    0    0    
83    11.622134752361944    0    0    0    0    0    0    0    
84    11.70497171799587    0    0    0    0    0    0    0    
85    11.37001758437207    0    0    0    0    0    0    0    
86    12.352050519726616    0    0    0    0    0    0    0    
87    11.466517387249446    0    0    0    0    0    0    0    
88    12.82626065950782    0    0    0    0    0    0    0    
89    10.912714267649106    0    0    0    0    0    0    0    
90    12.775547029954907    0    0    0    0    0    0    0    
91    12.34547529475915    0    0    0    0    0    0    0    
92    11.467634538388689    0    0    0    0    0    0    0    
93    12.231858545179085    0    0    0    0    0    0    0    
94    12.000241261644149    0    0    0    0    0    0    0    
95    12.332684216709252    0    0    0    0    0    0    0    
96    12.020688357444982    0    0    0    0    0    0    0    
97    12.254019713379055    0    0    0    0    0    0    0    
98    11.851204342897383    0    0    0    0    0    0    0    
99    11.773051433260783    0    0    0    0    0    0    0    
100    11.97260064481573    0    0    0    0    0    0    0    
101    12.76640407741466    0    0    0    0    0    0    0    
102    13.10804870138233    0    0    0    0    0    0    0    
103    11.326314933799392    0    0    0    0    0    0    0    
104    10.31559787789103    0    0    0    0    0    0    0    
105    12.444313188343687    0    0    0    0    0    0    0    
106    11.495415397235025    0    0    0    0    0    0    0    
107    11.790356924160031    0    0    0    0    0    0    0    
108    13.414911898066732    0    0    0    0    0    0    0    
109    12.517670378035644    0    0    0    0    0    0    0    
110    12.150466475143867    0    0    0    0    0    0    0    
111    11.2488827805178    0    0    0    0    0    0    0    
112    12.471726594512907    0    0    0    0    0    0    0    
113    13.67938711017501    0    0    0    0    0    0    0    
114    11.88586303555966    0    0    0    0    0    0    0    
115    13.059914658195524    0    0    0    0    0    0    0    
116    11.363417622665782    0    0    0    0    0    0    0    
117    11.881850679059367    0    0    0    0    0    0    0    
118    11.838731513895425    0    0    0    0    0    0    0    
119    11.575621452655803    0    0    0    0    0    0    0    
120    11.816530734200372    0    0    0    0    0    0    0    
121    12.41910121041033    0    0    0    0    0    0    0    
122    10.465286900965593    0    0    0    0    0    0    0    
123    12.085219015537444    0    0    0    0    0    0    0    
124    11.404536998822884    0    0    0    0    0    0    0    
125    12.590331487240139    0    0    0    0    0    0    0    
126    11.614841465380373    0    0    0    0    0    0    0    
127    12.375357903393198    0    0    0    0    0    0    0    
128    13.747514475668966    0    0    0    0    0    0    0    
129    12.466600202014016    0    0    0    0    0    0    0    
130    12.627405803382404    0    0    0    0    0    0    0    
131    10.158219453049993    0    0    0    0    0    0    0    
132    12.048324179492816    0    0    0    0    0    0    0    
133    11.293399693085135    0    0    0    0    0    0    0    
134    11.482976132164161    0    0    0    0    0    0    0    
135    12.166251389725351    0    0    0    0    0    0    0    
136    10.604271440399458    0    0    0    0    0    0    0    
137    11.39445251815396    0    0    0    0    0    0    0    
138    10.917068561746943    0    0    0    0    0    0    0    
139    13.272505442688145    0    0    0    0    0    0    0    
140    12.52458017443444    0    0    0    0    0    0    0    
141    10.817843045212014    0    0    0    0    0    0    0    
142    11.937652696047447    0    0    0    0    0    0    0    
143    11.84808434533587    0    0    0    0    0    0    0    
144    12.38411264787217    0    0    0    0    0    0    0    
145    12.217586302514233    0    0    0    0    0    0    0    
146    12.702877964465335    0    0    0    0    0    0    0    
147    12.498082645492724    0    0    0    0    0    0    0    
148    11.978666149777903    0    0    0    0    0    0    0    
149    11.9161580571077    0    0    0    0    0    0    0    
150    11.640314128832332    0    0    0    0    0    0    0    
151    11.159849987961977    0    0    0    0    0    0    0    
152    12.46286667233163    0    0    0    0    0    0    0    
153    12.300066457947072    0    0    0    0    0    0    0    
154    11.425251512190975    0    0    0    0    0    0    0    
155    11.885964153280277    0    0    0    0    0    0    0    
156    12.546908097706922    0    0    0    0    0    0    0    
157    10.7880016472827    0    0    0    0    0    0    0    
158    11.15299294819833    0    0    0    0    0    0    0    
