! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    17.022145766618152    0    0    0    0    0    0    0    
1    16.676123286173237    0    0    0    0    0    0    0    
2    16.902143879063935    0    0    0    0    0    0    0    
3    16.664076234763932    0    0    0    0    0    0    0    
4    16.833716970336585    0    0    0    0    0    0    0    
5    16.754713597662807    0    0    0    0    0    0    0    
6    16.890510628378202    0    0    0    0    0    0    0    
7    16.313979235237554    0    0    0    0    0    0    0    
8    16.713271610193743    0    0    0    0    0    0    0    
9    17.406054048750416    0    0    0    0    0    0    0    
10    16.881360866730848    0    0    0    0    0    0    0    
11    17.11188639844587    0    0    0    0    0    0    0    
12    16.693453019015443    0    0    0    0    0    0    0    
13    16.465620025485144    0    0    0    0    0    0    0    
14    16.399691214257093    0    0    0    0    0    0    0    
15    16.542874212719006    0    0    0    0    0    0    0    
16    16.95841188988933    0    0    0    0    0    0    0    
17    16.550345255319307    0    0    0    0    0    0    0    
18    16.771986270725655    0    0    0    0    0    0    0    
19    17.46272931923099    0    0    0    0    0    0    0    
20    16.811426538263486    0    0    0    0    0    0    0    
21    16.55415410487777    0    0    0    0    0    0    0    
22    16.733531902608373    0    0    0    0    0    0    0    
23    16.560603313100852    0    0    0    0    0    0    0    
24    16.712690094237207    0    0    0    0    0    0    0    
25    17.139017846023904    0    0    0    0    0    0    0    
26    16.96363489894381    0    0    0    0    0    0    0    
27    16.7776253107633    0    0    0    0    0    0    0    
28    16.73276357895843    0    0    0    0    0    0    0    
29    16.586454011915826    0    0    0    0    0    0    0    
30    16.79398016897192    0    0    0    0    0    0    0    
31    16.862627088869925    0    0    0    0    0    0    0    
32    17.210568650942335    0    0    0    0    0    0    0    
33    16.759771172182234    0    0    0    0    0    0    0    
34    16.786260092699447    0    0    0    0    0    0    0    
35    16.77731243726984    0    0    0    0    0    0    0    
36    16.985587754996892    0    0    0    0    0    0    0    
37    16.99842385218787    0    0    0    0    0    0    0    
38    16.725403784476324    0    0    0    0    0    0    0    
39    16.747311923375108    0    0    0    0    0    0    0    
40    17.057402145534322    0    0    0    0    0    0    0    
41    16.587850841535197    0    0    0    0    0    0    0    
42    16.894611209474906    0    0    0    0    0    0    0    
43    16.81670471713416    0    0    0    0    0    0    0    
44    16.369484207096086    0    0    0    0    0    0    0    
45    16.82703341259332    0    0    0    0    0    0    0    
46    16.83141281076467    0    0    0    0    0    0    0    
47    16.91172935748804    0    0    0    0    0    0    0    
48    16.84819828332002    0    0    0    0    0    0    0    
49    16.853697927054213    0    0    0    0    0    0    0    
50    17.248705643476708    0    0    0    0    0    0    0    
51    16.814523198271928    0    0    0    0    0    0    0    
52    16.449025692124238    0    0    0    0    0    0    0    
53    17.00919231690168    0    0    0    0    0    0    0    
