! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    5.178137875191155    0    0    0    0    0    0    0    
1    6.044468041713646    0    0    0    0    0    0    0    
2    5.614179253235253    0    0    0    0    0    0    0    
3    5.35531692178113    0    0    0    0    0    0    0    
4    5.412593174577428    0    0    0    0    0    0    0    
5    5.041886796142988    0    0    0    0    0    0    0    
6    6.093658587782579    0    0    0    0    0    0    0    
7    5.554742096096095    0    0    0    0    0    0    0    
8    5.110729514564542    0    0    0    0    0    0    0    
9    5.260122713753629    0    0    0    0    0    0    0    
10    5.43917049492967    0    0    0    0    0    0    0    
11    5.72096148534515    0    0    0    0    0    0    0    
12    5.762051590481337    0    0    0    0    0    0    0    
13    5.651356397158581    0    0    0    0    0    0    0    
14    5.240050446921724    0    0    0    0    0    0    0    
15    5.857246377808779    0    0    0    0    0    0    0    
16    5.64267467103743    0    0    0    0    0    0    0    
17    5.3061187440983915    0    0    0    0    0    0    0    
18    5.3512217325288045    0    0    0    0    0    0    0    
19    5.183129533007595    0    0    0    0    0    0    0    
20    5.964762057196227    0    0    0    0    0    0    0    
21    5.997124525087639    0    0    0    0    0    0    0    
22    5.94055958786923    0    0    0    0    0    0    0    
23    5.739808304207028    0    0    0    0    0    0    0    
24    5.316278161515335    0    0    0    0    0    0    0    
25    5.80753910634032    0    0    0    0    0    0    0    
26    5.183157034304211    0    0    0    0    0    0    0    
27    5.393838894374001    0    0    0    0    0    0    0    
28    5.699730122922994    0    0    0    0    0    0    0    
29    5.378929664694698    0    0    0    0    0    0    0    
30    5.165046028132444    0    0    0    0    0    0    0    
31    5.297856285663457    0    0    0    0    0    0    0    
32    5.053126738693792    0    0    0    0    0    0    0    
33    5.522633948891226    0    0    0    0    0    0    0    
34    5.591465453024226    0    0    0    0    0    0    0    
35    5.846316740584753    0    0    0    0    0    0    0    
36    5.276109373259814    0    0    0    0    0    0    0    
37    5.358621109919607    0    0    0    0    0    0    0    
38    5.57790395575629    0    0    0    0    0    0    0    
39    5.4161475390202725    0    0    0    0    0    0    0    
40    5.396951951859038    0    0    0    0    0    0    0    
41    5.6694532854454405    0    0    0    0    0    0    0    
42    5.706392617049044    0    0    0    0    0    0    0    
43    5.793196962451166    0    0    0    0    0    0    0    
44    5.6207567087052785    0    0    0    0    0    0    0    
45    5.5310351365125365    0    0    0    0    0    0    0    
46    5.585925723626214    0    0    0    0    0    0    0    
47    5.154070097147424    0    0    0    0    0    0    0    
48    5.262315740588608    0    0    0    0    0    0    0    
49    5.3816075945706805    0    0    0    0    0    0    0    
50    5.354606768685604    0    0    0    0    0    0    0    
51    5.411014628644142    0    0    0    0    0    0    0    
52    5.581141709539997    0    0    0    0    0    0    0    
53    5.299539206552756    0    0    0    0    0    0    0    
54    5.736062568283996    0    0    0    0    0    0    0    
55    5.572572832299999    0    0    0    0    0    0    0    
56    5.62002300035404    0    0    0    0    0    0    0    
57    5.562835126461596    0    0    0    0    0    0    0    
58    5.124100789126557    0    0    0    0    0    0    0    
59    5.452787071541198    0    0    0    0    0    0    0    
60    5.441283119499989    0    0    0    0    0    0    0    
61    5.213303220031179    0    0    0    0    0    0    0    
62    5.194812175659127    0    0    0    0    0    0    0    
63    5.1145522114073785    0    0    0    0    0    0    0    
64    5.561761485156653    0    0    0    0    0    0    0    
65    5.198457851218088    0    0    0    0    0    0    0    
66    5.459418454900374    0    0    0    0    0    0    0    
67    5.645625713053912    0    0    0    0    0    0    0    
68    5.403348298949038    0    0    0    0    0    0    0    
69    5.6579107860169255    0    0    0    0    0    0    0    
70    5.501539806964562    0    0    0    0    0    0    0    
71    5.596717548413887    0    0    0    0    0    0    0    
72    5.647504586594593    0    0    0    0    0    0    0    
73    5.398950681951024    0    0    0    0    0    0    0    
74    5.462468745116911    0    0    0    0    0    0    0    
75    4.853088034466967    0    0    0    0    0    0    0    
76    5.039221326592264    0    0    0    0    0    0    0    
77    5.45121529965843    0    0    0    0    0    0    0    
78    5.326134816600231    0    0    0    0    0    0    0    
79    5.162888635834511    0    0    0    0    0    0    0    
80    5.655314752461159    0    0    0    0    0    0    0    
81    5.625676910364809    0    0    0    0    0    0    0    
82    5.114122772377087    0    0    0    0    0    0    0    
83    5.361495800860644    0    0    0    0    0    0    0    
84    5.563912791381692    0    0    0    0    0    0    0    
85    5.409996367974249    0    0    0    0    0    0    0    
86    5.331304872962638    0    0    0    0    0    0    0    
87    5.046514388609263    0    0    0    0    0    0    0    
88    5.210843687890742    0    0    0    0    0    0    0    
89    5.665409485502753    0    0    0    0    0    0    0    
90    5.256806766970768    0    0    0    0    0    0    0    
91    5.591031435718118    0    0    0    0    0    0    0    
92    5.330454020142227    0    0    0    0    0    0    0    
93    5.495966409320546    0    0    0    0    0    0    0    
94    5.890541664613881    0    0    0    0    0    0    0    
95    5.3438304149154705    0    0    0    0    0    0    0    
96    5.593835267813359    0    0    0    0    0    0    0    
97    5.442677517903058    0    0    0    0    0    0    0    
