! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    16.692546149803267    0    0    0    0    0    0    0    
1    17.723147575514105    0    0    0    0    0    0    0    
2    16.606991734768666    0    0    0    0    0    0    0    
3    15.543265265453526    0    0    0    0    0    0    0    
4    16.81869082449596    0    0    0    0    0    0    0    
5    15.618314221860041    0    0    0    0    0    0    0    
6    16.53475514758523    0    0    0    0    0    0    0    
7    16.394155599267478    0    0    0    0    0    0    0    
8    16.889000607468958    0    0    0    0    0    0    0    
9    16.873296725670954    0    0    0    0    0    0    0    
10    17.530121500207674    0    0    0    0    0    0    0    
11    17.001035672981857    0    0    0    0    0    0    0    
12    17.067903101394027    0    0    0    0    0    0    0    
13    16.612840762940674    0    0    0    0    0    0    0    
14    16.556666571312007    0    0    0    0    0    0    0    
15    16.79465674518128    0    0    0    0    0    0    0    
16    15.983043765934589    0    0    0    0    0    0    0    
17    16.911569135206076    0    0    0    0    0    0    0    
18    17.75549278482447    0    0    0    0    0    0    0    
19    17.367199208660782    0    0    0    0    0    0    0    
20    17.367149822792754    0    0    0    0    0    0    0    
21    15.345886985905917    0    0    0    0    0    0    0    
22    17.988473605128362    0    0    0    0    0    0    0    
23    16.392509094865147    0    0    0    0    0    0    0    
24    16.39792806628145    0    0    0    0    0    0    0    
25    16.515080220768347    0    0    0    0    0    0    0    
26    16.499132583464693    0    0    0    0    0    0    0    
27    17.24681606962642    0    0    0    0    0    0    0    
28    17.37666888649195    0    0    0    0    0    0    0    
29    16.774073276375347    0    0    0    0    0    0    0    
30    16.34095325847601    0    0    0    0    0    0    0    
31    17.084151526892203    0    0    0    0    0    0    0    
32    16.783660786345866    0    0    0    0    0    0    0    
33    15.67442093621423    0    0    0    0    0    0    0    
34    17.0134812528626    0    0    0    0    0    0    0    
35    17.0979585020009    0    0    0    0    0    0    0    
36    15.904628262900362    0    0    0    0    0    0    0    
37    17.22351383644562    0    0    0    0    0    0    0    
38    16.311778179717848    0    0    0    0    0    0    0    
39    17.692790861205637    0    0    0    0    0    0    0    
40    17.590584246396705    0    0    0    0    0    0    0    
41    15.774640486831839    0    0    0    0    0    0    0    
42    16.002517909370237    0    0    0    0    0    0    0    
43    16.582449586463113    0    0    0    0    0    0    0    
44    16.94243634455934    0    0    0    0    0    0    0    
45    14.712019037364046    0    0    0    0    0    0    0    
46    15.436912901402813    0    0    0    0    0    0    0    
47    15.733513845312663    0    0    0    0    0    0    0    
48    16.450771904935515    0    0    0    0    0    0    0    
49    15.71101716661446    0    0    0    0    0    0    0    
50    16.1221375332546    0    0    0    0    0    0    0    
51    15.153271467107022    0    0    0    0    0    0    0    
52    15.31997298226515    0    0    0    0    0    0    0    
53    17.441315314185278    0    0    0    0    0    0    0    
54    16.243095048162036    0    0    0    0    0    0    0    
55    16.759076359925075    0    0    0    0    0    0    0    
56    15.182167416618308    0    0    0    0    0    0    0    
57    16.90171966305086    0    0    0    0    0    0    0    
58    16.22413360859205    0    0    0    0    0    0    0    
59    16.8413126818269    0    0    0    0    0    0    0    
60    16.93798772789059    0    0    0    0    0    0    0    
61    17.51550109293812    0    0    0    0    0    0    0    
62    16.777911854293265    0    0    0    0    0    0    0    
63    16.188209066044482    0    0    0    0    0    0    0    
64    17.100007255270594    0    0    0    0    0    0    0    
65    16.453364967529737    0    0    0    0    0    0    0    
66    16.94718998267287    0    0    0    0    0    0    0    
67    15.98095971470191    0    0    0    0    0    0    0    
68    16.933092773939578    0    0    0    0    0    0    0    
69    17.144654227273993    0    0    0    0    0    0    0    
70    17.46998320565732    0    0    0    0    0    0    0    
71    15.744516354481169    0    0    0    0    0    0    0    
72    16.39601392917879    0    0    0    0    0    0    0    
73    15.8219601513488    0    0    0    0    0    0    0    
74    16.990079346237433    0    0    0    0    0    0    0    
75    17.64869193745285    0    0    0    0    0    0    0    
76    15.743566229050819    0    0    0    0    0    0    0    
77    17.145323967237665    0    0    0    0    0    0    0    
78    17.638776572140568    0    0    0    0    0    0    0    
79    15.342649594019411    0    0    0    0    0    0    0    
80    17.544069094085206    0    0    0    0    0    0    0    
81    15.894738965088008    0    0    0    0    0    0    0    
82    16.354737278209807    0    0    0    0    0    0    0    
83    16.359149902536725    0    0    0    0    0    0    0    
84    17.02730177960452    0    0    0    0    0    0    0    
85    17.288918661587417    0    0    0    0    0    0    0    
86    15.759756243299126    0    0    0    0    0    0    0    
87    16.21308257250536    0    0    0    0    0    0    0    
88    14.43587016995644    0    0    0    0    0    0    0    
89    16.480344667819317    0    0    0    0    0    0    0    
90    17.112488173234713    0    0    0    0    0    0    0    
91    16.286333444508838    0    0    0    0    0    0    0    
92    16.9803287992585    0    0    0    0    0    0    0    
93    18.058057362598916    0    0    0    0    0    0    0    
