! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    18.32240484370491    0    0    0    0    0    0    0    
1    18.716579695930346    0    0    0    0    0    0    0    
2    18.519174464152176    0    0    0    0    0    0    0    
3    18.515113766467415    0    0    0    0    0    0    0    
4    18.309688654966383    0    0    0    0    0    0    0    
5    18.309863185198935    0    0    0    0    0    0    0    
6    18.281144072899625    0    0    0    0    0    0    0    
7    18.338589728176938    0    0    0    0    0    0    0    
8    18.706072093603986    0    0    0    0    0    0    0    
9    18.38494183699593    0    0    0    0    0    0    0    
10    18.317083740045828    0    0    0    0    0    0    0    
11    18.1979099981321    0    0    0    0    0    0    0    
12    18.077144442480062    0    0    0    0    0    0    0    
13    18.146048881581436    0    0    0    0    0    0    0    
14    18.015363676092115    0    0    0    0    0    0    0    
15    17.954080413673157    0    0    0    0    0    0    0    
16    18.19539633244457    0    0    0    0    0    0    0    
17    18.661686797077536    0    0    0    0    0    0    0    
18    18.377444623872247    0    0    0    0    0    0    0    
19    18.744246418780744    0    0    0    0    0    0    0    
20    18.044852195461054    0    0    0    0    0    0    0    
21    18.17313993115498    0    0    0    0    0    0    0    
22    18.09081194940724    0    0    0    0    0    0    0    
23    18.53020088459188    0    0    0    0    0    0    0    
24    18.424742165239362    0    0    0    0    0    0    0    
25    18.30447710308515    0    0    0    0    0    0    0    
26    18.248678629592693    0    0    0    0    0    0    0    
27    18.637195623156078    0    0    0    0    0    0    0    
28    17.981495125485814    0    0    0    0    0    0    0    
29    18.512802794996077    0    0    0    0    0    0    0    
30    18.49102989356878    0    0    0    0    0    0    0    
31    18.689397787582603    0    0    0    0    0    0    0    
32    18.464608852809548    0    0    0    0    0    0    0    
33    18.23607827492229    0    0    0    0    0    0    0    
34    18.06256031700233    0    0    0    0    0    0    0    
35    18.504550952487495    0    0    0    0    0    0    0    
36    18.755921992528073    0    0    0    0    0    0    0    
37    18.49763160078697    0    0    0    0    0    0    0    
38    18.431225229033334    0    0    0    0    0    0    0    
39    18.326937704021415    0    0    0    0    0    0    0    
40    18.328272556833053    0    0    0    0    0    0    0    
41    18.712082239066703    0    0    0    0    0    0    0    
42    18.0879549238161    0    0    0    0    0    0    0    
43    18.449675831936826    0    0    0    0    0    0    0    
44    18.39300887840623    0    0    0    0    0    0    0    
45    18.54366528081054    0    0    0    0    0    0    0    
46    17.934559833684737    0    0    0    0    0    0    0    
47    18.294415051147    0    0    0    0    0    0    0    
48    18.570171945327097    0    0    0    0    0    0    0    
49    18.580101597972064    0    0    0    0    0    0    0    
50    18.63299383933383    0    0    0    0    0    0    0    
51    18.54565926437094    0    0    0    0    0    0    0    
52    18.1744134416144    0    0    0    0    0    0    0    
53    18.40873538357479    0    0    0    0    0    0    0    
54    19.2396400288048    0    0    0    0    0    0    0    
55    18.118500932893078    0    0    0    0    0    0    0    
56    18.558973550159624    0    0    0    0    0    0    0    
57    19.141569774184532    0    0    0    0    0    0    0    
58    18.110568663925342    0    0    0    0    0    0    0    
59    18.535716735814354    0    0    0    0    0    0    0    
60    18.661742697852254    0    0    0    0    0    0    0    
61    18.62907180343986    0    0    0    0    0    0    0    
62    18.57862902483121    0    0    0    0    0    0    0    
63    18.489811186783975    0    0    0    0    0    0    0    
64    18.657200917143857    0    0    0    0    0    0    0    
65    18.573479312872607    0    0    0    0    0    0    0    
66    18.492613205073408    0    0    0    0    0    0    0    
67    18.790758295486242    0    0    0    0    0    0    0    
68    18.421636503716805    0    0    0    0    0    0    0    
69    18.389674551635313    0    0    0    0    0    0    0    
70    18.350494775265325    0    0    0    0    0    0    0    
71    18.780040115380054    0    0    0    0    0    0    0    
72    18.434175834974077    0    0    0    0    0    0    0    
73    18.480211416618236    0    0    0    0    0    0    0    
74    18.43051191844368    0    0    0    0    0    0    0    
75    18.192357575974594    0    0    0    0    0    0    0    
76    17.850190506767525    0    0    0    0    0    0    0    
77    18.54929124328811    0    0    0    0    0    0    0    
78    18.556581685364332    0    0    0    0    0    0    0    
79    18.480478983841873    0    0    0    0    0    0    0    
80    18.201854603311524    0    0    0    0    0    0    0    
