! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    5.62227081502729    0    0    0    0    0    0    0    
1    5.346046828043336    0    0    0    0    0    0    0    
2    5.35951729774455    0    0    0    0    0    0    0    
3    5.287508570808914    0    0    0    0    0    0    0    
4    5.343926122537597    0    0    0    0    0    0    0    
5    5.606046167776066    0    0    0    0    0    0    0    
6    5.51770583923504    0    0    0    0    0    0    0    
7    5.36588576733537    0    0    0    0    0    0    0    
8    5.353423242800647    0    0    0    0    0    0    0    
9    5.366466538340827    0    0    0    0    0    0    0    
10    5.310396530242814    0    0    0    0    0    0    0    
11    5.702102466643462    0    0    0    0    0    0    0    
12    5.568733003783541    0    0    0    0    0    0    0    
13    5.283931889521533    0    0    0    0    0    0    0    
14    5.3693936077118085    0    0    0    0    0    0    0    
15    5.395005949224547    0    0    0    0    0    0    0    
16    5.365447325573649    0    0    0    0    0    0    0    
17    5.193766656413333    0    0    0    0    0    0    0    
18    5.555170637169029    0    0    0    0    0    0    0    
19    5.368489186648586    0    0    0    0    0    0    0    
20    5.426695649291632    0    0    0    0    0    0    0    
21    5.407319703853652    0    0    0    0    0    0    0    
22    5.115684949927153    0    0    0    0    0    0    0    
23    5.50861012641815    0    0    0    0    0    0    0    
24    5.264302273729758    0    0    0    0    0    0    0    
25    5.772967336306522    0    0    0    0    0    0    0    
26    5.137115797909497    0    0    0    0    0    0    0    
27    5.300787077975766    0    0    0    0    0    0    0    
28    5.385735913492904    0    0    0    0    0    0    0    
29    5.553961550862151    0    0    0    0    0    0    0    
30    5.2082132234795155    0    0    0    0    0    0    0    
31    5.480441584716363    0    0    0    0    0    0    0    
32    5.416686036341842    0    0    0    0    0    0    0    
33    5.1666758532434605    0    0    0    0    0    0    0    
34    5.098985710246899    0    0    0    0    0    0    0    
35    4.982458057143065    0    0    0    0    0    0    0    
