! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    8.82614526381364    0    0    0    0    0    0    0    
1    8.514562869289756    0    0    0    0    0    0    0    
2    8.626878107935587    0    0    0    0    0    0    0    
3    8.51415215023452    0    0    0    0    0    0    0    
4    8.979440797029582    0    0    0    0    0    0    0    
5    8.856115569811784    0    0    0    0    0    0    0    
6    8.758872926716657    0    0    0    0    0    0    0    
7    8.518395062266123    0    0    0    0    0    0    0    
8    8.54574330234078    0    0    0    0    0    0    0    
9    8.771441889987813    0    0    0    0    0    0    0    
10    8.464904474993267    0    0    0    0    0    0    0    
11    8.60485206336362    0    0    0    0    0    0    0    
12    8.702142257898505    0    0    0    0    0    0    0    
13    8.542022657418253    0    0    0    0    0    0    0    
14    8.99225689330968    0    0    0    0    0    0    0    
15    8.74053258815977    0    0    0    0    0    0    0    
16    8.606887903137775    0    0    0    0    0    0    0    
17    8.632705753892848    0    0    0    0    0    0    0    
18    8.796569434908925    0    0    0    0    0    0    0    
19    8.696310537706271    0    0    0    0    0    0    0    
20    8.659772109041958    0    0    0    0    0    0    0    
21    8.294247338590408    0    0    0    0    0    0    0    
22    8.627248170350402    0    0    0    0    0    0    0    
23    8.690439937736137    0    0    0    0    0    0    0    
24    8.375239976212045    0    0    0    0    0    0    0    
25    8.749594866160427    0    0    0    0    0    0    0    
26    8.343708559106675    0    0    0    0    0    0    0    
27    9.140841498042771    0    0    0    0    0    0    0    
28    8.551778206800243    0    0    0    0    0    0    0    
29    8.33553617773468    0    0    0    0    0    0    0    
30    8.863322907051167    0    0    0    0    0    0    0    
31    8.632014460173295    0    0    0    0    0    0    0    
32    8.718097219148348    0    0    0    0    0    0    0    
33    8.717961336857302    0    0    0    0    0    0    0    
34    8.679318383347896    0    0    0    0    0    0    0    
35    8.752381735361688    0    0    0    0    0    0    0    
36    8.757744274130564    0    0    0    0    0    0    0    
37    8.779357764161324    0    0    0    0    0    0    0    
38    8.50931958423595    0    0    0    0    0    0    0    
39    8.49127372791094    0    0    0    0    0    0    0    
40    9.01960980594514    0    0    0    0    0    0    0    
41    8.169734948398602    0    0    0    0    0    0    0    
42    8.777478021601574    0    0    0    0    0    0    0    
43    8.603963235732985    0    0    0    0    0    0    0    
44    8.725822807389706    0    0    0    0    0    0    0    
45    8.751824897049717    0    0    0    0    0    0    0    
46    8.752875788903937    0    0    0    0    0    0    0    
47    8.730187583996972    0    0    0    0    0    0    0    
48    9.1041275749741    0    0    0    0    0    0    0    
49    8.855406828289034    0    0    0    0    0    0    0    
50    8.488686929924464    0    0    0    0    0    0    0    
51    8.729847185112492    0    0    0    0    0    0    0    
52    8.587073757840825    0    0    0    0    0    0    0    
53    8.639321871353127    0    0    0    0    0    0    0    
54    8.785829035364971    0    0    0    0    0    0    0    
55    8.791220742709383    0    0    0    0    0    0    0    
56    8.714122359419337    0    0    0    0    0    0    0    
57    8.59458922583828    0    0    0    0    0    0    0    
58    8.482325008966333    0    0    0    0    0    0    0    
59    8.27620927827585    0    0    0    0    0    0    0    
60    8.767538741618237    0    0    0    0    0    0    0    
61    9.019304500200798    0    0    0    0    0    0    0    
62    8.725128744615976    0    0    0    0    0    0    0    
63    8.636639395355587    0    0    0    0    0    0    0    
64    8.794067321916431    0    0    0    0    0    0    0    
65    8.647459619928215    0    0    0    0    0    0    0    
66    8.83839081518535    0    0    0    0    0    0    0    
67    8.913374956664578    0    0    0    0    0    0    0    
68    8.321486255861254    0    0    0    0    0    0    0    
69    9.05496126861423    0    0    0    0    0    0    0    
70    8.844004641827556    0    0    0    0    0    0    0    
71    8.572211835942467    0    0    0    0    0    0    0    
72    8.525009996944968    0    0    0    0    0    0    0    
73    8.495606986298142    0    0    0    0    0    0    0    
74    8.566024284563362    0    0    0    0    0    0    0    
75    8.596625746701642    0    0    0    0    0    0    0    
76    8.766270290562648    0    0    0    0    0    0    0    
77    8.887636793977842    0    0    0    0    0    0    0    
78    8.674044130537986    0    0    0    0    0    0    0    
79    8.83572529413784    0    0    0    0    0    0    0    
80    8.962725609030752    0    0    0    0    0    0    0    
81    8.879363690367793    0    0    0    0    0    0    0    
82    8.51628829343376    0    0    0    0    0    0    0    
83    8.448317831520585    0    0    0    0    0    0    0    
84    8.799902428954395    0    0    0    0    0    0    0    
85    8.622297233834852    0    0    0    0    0    0    0    
86    8.758090157135229    0    0    0    0    0    0    0    
87    8.284083388668664    0    0    0    0    0    0    0    
88    8.502920974089728    0    0    0    0    0    0    0    
89    8.901416089613562    0    0    0    0    0    0    0    
90    8.532903066149027    0    0    0    0    0    0    0    
91    8.50370963350719    0    0    0    0    0    0    0    
92    8.945944730478683    0    0    0    0    0    0    0    
93    9.00740071223715    0    0    0    0    0    0    0    
94    8.71106019907636    0    0    0    0    0    0    0    
95    8.948229962742218    0    0    0    0    0    0    0    
96    8.741744949505707    0    0    0    0    0    0    0    
97    8.638066855121458    0    0    0    0    0    0    0    
98    8.634515084461096    0    0    0    0    0    0    0    
99    8.606194464160929    0    0    0    0    0    0    0    
100    8.424972095457367    0    0    0    0    0    0    0    
101    8.745305305860636    0    0    0    0    0    0    0    
102    8.466758585824293    0    0    0    0    0    0    0    
103    8.397796658904959    0    0    0    0    0    0    0    
104    8.869129501736614    0    0    0    0    0    0    0    
105    8.613913306002196    0    0    0    0    0    0    0    
106    8.223253416058684    0    0    0    0    0    0    0    
107    8.326676013580641    0    0    0    0    0    0    0    
108    8.382043005829875    0    0    0    0    0    0    0    
109    8.755737843053605    0    0    0    0    0    0    0    
110    8.701599889694474    0    0    0    0    0    0    0    
111    8.61092933014306    0    0    0    0    0    0    0    
112    8.9368290392584    0    0    0    0    0    0    0    
113    8.592940854406624    0    0    0    0    0    0    0    
114    8.269939068151004    0    0    0    0    0    0    0    
115    8.708360196844387    0    0    0    0    0    0    0    
116    8.66167162522561    0    0    0    0    0    0    0    
117    8.643633855663786    0    0    0    0    0    0    0    
118    8.93278748388188    0    0    0    0    0    0    0    
119    8.944237725681667    0    0    0    0    0    0    0    
120    8.264346639799681    0    0    0    0    0    0    0    
121    8.87047027917291    0    0    0    0    0    0    0    
122    8.680207679798947    0    0    0    0    0    0    0    
123    8.97624886383901    0    0    0    0    0    0    0    
124    8.540018504744003    0    0    0    0    0    0    0    
125    8.875969514114072    0    0    0    0    0    0    0    
126    8.54256635748578    0    0    0    0    0    0    0    
127    8.88178879467992    0    0    0    0    0    0    0    
128    8.432399806162028    0    0    0    0    0    0    0    
129    8.319792100251382    0    0    0    0    0    0    0    
130    8.26661141846898    0    0    0    0    0    0    0    
131    8.747159222620375    0    0    0    0    0    0    0    
132    8.639177565429137    0    0    0    0    0    0    0    
133    8.341077439944101    0    0    0    0    0    0    0    
134    8.520935283866358    0    0    0    0    0    0    0    
135    8.538935859381912    0    0    0    0    0    0    0    
136    8.552428945549368    0    0    0    0    0    0    0    
137    8.569550487955963    0    0    0    0    0    0    0    
138    8.668206487457145    0    0    0    0    0    0    0    
139    8.800787549027461    0    0    0    0    0    0    0    
140    8.321273722063367    0    0    0    0    0    0    0    
141    8.278196312950422    0    0    0    0    0    0    0    
142    8.471382207647217    0    0    0    0    0    0    0    
143    8.736995725325805    0    0    0    0    0    0    0    
144    8.663570784586335    0    0    0    0    0    0    0    
145    9.192579358696626    0    0    0    0    0    0    0    
146    8.678032279648283    0    0    0    0    0    0    0    
147    8.699011582485856    0    0    0    0    0    0    0    
148    8.467948582784086    0    0    0    0    0    0    0    
149    8.846771426087333    0    0    0    0    0    0    0    
150    8.845672383647136    0    0    0    0    0    0    0    
151    8.864282598974707    0    0    0    0    0    0    0    
152    8.546000784954295    0    0    0    0    0    0    0    
153    8.686045123807236    0    0    0    0    0    0    0    
154    8.619682902137983    0    0    0    0    0    0    0    
155    8.296252766862015    0    0    0    0    0    0    0    
156    8.689830062637437    0    0    0    0    0    0    0    
157    8.661185676409225    0    0    0    0    0    0    0    
158    8.640768563589845    0    0    0    0    0    0    0    
159    8.75532742140436    0    0    0    0    0    0    0    
160    8.343132315250312    0    0    0    0    0    0    0    
161    8.625356926604582    0    0    0    0    0    0    0    
162    8.569984562060057    0    0    0    0    0    0    0    
163    8.494759230832518    0    0    0    0    0    0    0    
