! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    5.04613393056313    0    0    0    0    0    0    0    
1    5.218421355253879    0    0    0    0    0    0    0    
2    4.877615549105892    0    0    0    0    0    0    0    
3    4.655720326212673    0    0    0    0    0    0    0    
4    4.630085991757648    0    0    0    0    0    0    0    
5    4.558647337684859    0    0    0    0    0    0    0    
6    4.955197019368235    0    0    0    0    0    0    0    
7    4.754333697960902    0    0    0    0    0    0    0    
8    5.043871315170387    0    0    0    0    0    0    0    
9    5.492229244028477    0    0    0    0    0    0    0    
10    4.650421444176341    0    0    0    0    0    0    0    
11    4.8803997253120555    0    0    0    0    0    0    0    
12    4.646007258827146    0    0    0    0    0    0    0    
13    5.076094364621066    0    0    0    0    0    0    0    
14    5.2412998732076765    0    0    0    0    0    0    0    
15    5.255417916950916    0    0    0    0    0    0    0    
16    4.655307750978066    0    0    0    0    0    0    0    
17    5.009430235369359    0    0    0    0    0    0    0    
18    4.620949025967075    0    0    0    0    0    0    0    
19    4.947693042527151    0    0    0    0    0    0    0    
20    4.807747752728405    0    0    0    0    0    0    0    
21    5.060813770341592    0    0    0    0    0    0    0    
22    4.641545450264741    0    0    0    0    0    0    0    
23    4.486520957573131    0    0    0    0    0    0    0    
24    5.529067450489269    0    0    0    0    0    0    0    
25    4.755214280696196    0    0    0    0    0    0    0    
26    4.8365681549994095    0    0    0    0    0    0    0    
27    5.119847681263433    0    0    0    0    0    0    0    
28    5.396316757180298    0    0    0    0    0    0    0    
29    5.193763205481343    0    0    0    0    0    0    0    
30    5.099061948111118    0    0    0    0    0    0    0    
31    4.96202555262292    0    0    0    0    0    0    0    
32    5.233874850519835    0    0    0    0    0    0    0    
33    5.254304729700777    0    0    0    0    0    0    0    
34    5.181834668775259    0    0    0    0    0    0    0    
35    4.8660238448096225    0    0    0    0    0    0    0    
36    4.818096798879989    0    0    0    0    0    0    0    
37    5.242074865945726    0    0    0    0    0    0    0    
38    5.279143234591002    0    0    0    0    0    0    0    
39    5.056760231945662    0    0    0    0    0    0    0    
40    5.096004427695956    0    0    0    0    0    0    0    
41    4.9735143098353305    0    0    0    0    0    0    0    
42    5.242954592368224    0    0    0    0    0    0    0    
43    4.770738290497804    0    0    0    0    0    0    0    
44    5.372303586933161    0    0    0    0    0    0    0    
45    5.100161667275085    0    0    0    0    0    0    0    
46    4.961639470811691    0    0    0    0    0    0    0    
47    5.021547408151435    0    0    0    0    0    0    0    
48    5.002360582602163    0    0    0    0    0    0    0    
49    4.8799728528652135    0    0    0    0    0    0    0    
50    5.100113945733077    0    0    0    0    0    0    0    
51    5.230878448865176    0    0    0    0    0    0    0    
52    5.116582628917499    0    0    0    0    0    0    0    
53    4.674935762702029    0    0    0    0    0    0    0    
54    5.170939399358772    0    0    0    0    0    0    0    
55    4.773838789525042    0    0    0    0    0    0    0    
56    5.0240487102248315    0    0    0    0    0    0    0    
57    4.735617454398807    0    0    0    0    0    0    0    
58    5.11877116122319    0    0    0    0    0    0    0    
59    5.09520259446202    0    0    0    0    0    0    0    
60    4.927898689262317    0    0    0    0    0    0    0    
61    5.08586972892465    0    0    0    0    0    0    0    
62    5.3002877994307855    0    0    0    0    0    0    0    
63    4.974575213663687    0    0    0    0    0    0    0    
64    4.554907837082793    0    0    0    0    0    0    0    
65    4.8746984994229265    0    0    0    0    0    0    0    
66    5.065040545439321    0    0    0    0    0    0    0    
67    5.194559422039958    0    0    0    0    0    0    0    
68    5.176636793814833    0    0    0    0    0    0    0    
69    4.968303427031777    0    0    0    0    0    0    0    
70    4.924935826282504    0    0    0    0    0    0    0    
71    4.910984873496945    0    0    0    0    0    0    0    
72    4.891714828583677    0    0    0    0    0    0    0    
73    5.265127242866003    0    0    0    0    0    0    0    
74    4.8038143496677375    0    0    0    0    0    0    0    
75    5.0143287256448845    0    0    0    0    0    0    0    
76    4.784936506872995    0    0    0    0    0    0    0    
77    4.816409871826862    0    0    0    0    0    0    0    
78    5.369843107786222    0    0    0    0    0    0    0    
79    5.098633011974215    0    0    0    0    0    0    0    
80    4.581619575266271    0    0    0    0    0    0    0    
81    4.986794063385354    0    0    0    0    0    0    0    
82    4.847657470509683    0    0    0    0    0    0    0    
83    4.869314265863124    0    0    0    0    0    0    0    
84    5.019705010791637    0    0    0    0    0    0    0    
85    4.710167422851645    0    0    0    0    0    0    0    
86    4.956112058076136    0    0    0    0    0    0    0    
87    5.012304845927149    0    0    0    0    0    0    0    
88    5.0261076208591335    0    0    0    0    0    0    0    
89    4.895154311823584    0    0    0    0    0    0    0    
90    4.816584881685288    0    0    0    0    0    0    0    
91    5.172754336715043    0    0    0    0    0    0    0    
92    5.1440486065831985    0    0    0    0    0    0    0    
93    5.327697712044544    0    0    0    0    0    0    0    
94    5.105883394364445    0    0    0    0    0    0    0    
95    4.93895329998044    0    0    0    0    0    0    0    
96    4.881090397047724    0    0    0    0    0    0    0    
97    5.0895123601339325    0    0    0    0    0    0    0    
98    5.132241823395193    0    0    0    0    0    0    0    
99    5.00086676545625    0    0    0    0    0    0    0    
100    5.1495566391415055    0    0    0    0    0    0    0    
101    4.682666200570078    0    0    0    0    0    0    0    
102    5.309506302092862    0    0    0    0    0    0    0    
103    4.964122482491255    0    0    0    0    0    0    0    
104    4.785501077348035    0    0    0    0    0    0    0    
105    5.120836530023054    0    0    0    0    0    0    0    
106    5.178535744405676    0    0    0    0    0    0    0    
107    5.1112546962707075    0    0    0    0    0    0    0    
108    5.14754811416558    0    0    0    0    0    0    0    
109    5.0656895274542935    0    0    0    0    0    0    0    
110    4.79656561968694    0    0    0    0    0    0    0    
111    4.935264230605317    0    0    0    0    0    0    0    
112    5.07574699027491    0    0    0    0    0    0    0    
113    5.12396980836306    0    0    0    0    0    0    0    
114    5.302274560949611    0    0    0    0    0    0    0    
115    5.307186350932655    0    0    0    0    0    0    0    
116    4.892809116158078    0    0    0    0    0    0    0    
117    5.537189816154301    0    0    0    0    0    0    0    
118    5.406787352571244    0    0    0    0    0    0    0    
119    4.9092751664310095    0    0    0    0    0    0    0    
120    4.943499801031067    0    0    0    0    0    0    0    
121    5.116969856119848    0    0    0    0    0    0    0    
