! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    8.00890087784671    0    0    0    0    0    0    0    
1    8.312691788151499    0    0    0    0    0    0    0    
2    7.91477253728012    0    0    0    0    0    0    0    
3    8.177144392276078    0    0    0    0    0    0    0    
4    8.52875204763963    0    0    0    0    0    0    0    
5    8.331641029193346    0    0    0    0    0    0    0    
6    8.483601340684007    0    0    0    0    0    0    0    
7    8.701851823615455    0    0    0    0    0    0    0    
8    8.150951488009312    0    0    0    0    0    0    0    
9    8.094684209281976    0    0    0    0    0    0    0    
10    8.296889785545702    0    0    0    0    0    0    0    
11    7.899344326018021    0    0    0    0    0    0    0    
12    8.393834073350938    0    0    0    0    0    0    0    
13    8.282467394232205    0    0    0    0    0    0    0    
14    7.8886209679334405    0    0    0    0    0    0    0    
15    8.119401270624941    0    0    0    0    0    0    0    
16    8.373203395625962    0    0    0    0    0    0    0    
17    7.9611765953244555    0    0    0    0    0    0    0    
18    8.144102271307126    0    0    0    0    0    0    0    
19    8.548246645241415    0    0    0    0    0    0    0    
20    8.04160971234734    0    0    0    0    0    0    0    
21    8.0867015305035    0    0    0    0    0    0    0    
22    8.396586789384976    0    0    0    0    0    0    0    
23    8.396222271490934    0    0    0    0    0    0    0    
24    8.002846674424298    0    0    0    0    0    0    0    
25    8.174283219334649    0    0    0    0    0    0    0    
26    8.431932472853257    0    0    0    0    0    0    0    
27    8.15615792560279    0    0    0    0    0    0    0    
28    8.541273973150552    0    0    0    0    0    0    0    
29    8.484474562026968    0    0    0    0    0    0    0    
30    8.319550632558697    0    0    0    0    0    0    0    
31    7.815894197763289    0    0    0    0    0    0    0    
32    8.302565727185101    0    0    0    0    0    0    0    
33    8.196792954545204    0    0    0    0    0    0    0    
34    8.392539181743926    0    0    0    0    0    0    0    
35    8.50133293262471    0    0    0    0    0    0    0    
36    8.604538463995981    0    0    0    0    0    0    0    
37    7.9965985885521915    0    0    0    0    0    0    0    
38    8.489245601823345    0    0    0    0    0    0    0    
39    8.272185075097328    0    0    0    0    0    0    0    
40    8.410667350537247    0    0    0    0    0    0    0    
41    7.912107850562177    0    0    0    0    0    0    0    
42    8.293592348189105    0    0    0    0    0    0    0    
43    8.285027654744859    0    0    0    0    0    0    0    
44    8.339934593003012    0    0    0    0    0    0    0    
45    8.205836406731844    0    0    0    0    0    0    0    
46    7.944974489091894    0    0    0    0    0    0    0    
47    7.678976519520453    0    0    0    0    0    0    0    
48    8.098738580022648    0    0    0    0    0    0    0    
49    8.404023218062457    0    0    0    0    0    0    0    
50    8.1654235207254    0    0    0    0    0    0    0    
51    8.188767499144204    0    0    0    0    0    0    0    
52    8.231585994929528    0    0    0    0    0    0    0    
53    9.008840148382625    0    0    0    0    0    0    0    
54    8.142560891713153    0    0    0    0    0    0    0    
55    8.230317912181347    0    0    0    0    0    0    0    
56    8.47357534926474    0    0    0    0    0    0    0    
57    8.45525793833185    0    0    0    0    0    0    0    
58    8.453164480208684    0    0    0    0    0    0    0    
59    8.584103765072255    0    0    0    0    0    0    0    
60    7.9856782972695655    0    0    0    0    0    0    0    
61    7.774468356743138    0    0    0    0    0    0    0    
62    8.514637848615005    0    0    0    0    0    0    0    
63    8.554424245196488    0    0    0    0    0    0    0    
64    8.140246204276856    0    0    0    0    0    0    0    
65    8.446428280804588    0    0    0    0    0    0    0    
66    8.15878727535913    0    0    0    0    0    0    0    
67    8.188939207997073    0    0    0    0    0    0    0    
68    8.335194726865438    0    0    0    0    0    0    0    
69    8.28984328873863    0    0    0    0    0    0    0    
70    8.488094743106052    0    0    0    0    0    0    0    
71    8.195259224193679    0    0    0    0    0    0    0    
72    8.44315852585315    0    0    0    0    0    0    0    
73    8.061090173740451    0    0    0    0    0    0    0    
74    8.243865143206706    0    0    0    0    0    0    0    
75    8.265704858909844    0    0    0    0    0    0    0    
76    8.427638326030456    0    0    0    0    0    0    0    
77    8.167710830898237    0    0    0    0    0    0    0    
78    8.28607801631924    0    0    0    0    0    0    0    
79    8.240379466175897    0    0    0    0    0    0    0    
80    8.177228008349001    0    0    0    0    0    0    0    
