! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    7.676209016629582    0    0    0    0    0    0    0    
1    7.555771098677115    0    0    0    0    0    0    0    
2    7.505071004077072    0    0    0    0    0    0    0    
3    7.229300858987702    0    0    0    0    0    0    0    
4    7.49627542885439    0    0    0    0    0    0    0    
5    7.211913985373009    0    0    0    0    0    0    0    
6    7.197638840348061    0    0    0    0    0    0    0    
7    7.663057349464638    0    0    0    0    0    0    0    
8    7.621033906337994    0    0    0    0    0    0    0    
9    7.458308712150923    0    0    0    0    0    0    0    
10    7.600381623800117    0    0    0    0    0    0    0    
11    7.872519655818245    0    0    0    0    0    0    0    
12    7.3902290927948435    0    0    0    0    0    0    0    
13    7.491472649201073    0    0    0    0    0    0    0    
14    7.360066601024085    0    0    0    0    0    0    0    
15    7.762419946906873    0    0    0    0    0    0    0    
16    7.389110288910049    0    0    0    0    0    0    0    
17    7.6879782309149185    0    0    0    0    0    0    0    
18    7.108826617114908    0    0    0    0    0    0    0    
19    7.476477956757043    0    0    0    0    0    0    0    
20    7.175898390099761    0    0    0    0    0    0    0    
21    7.232938620047358    0    0    0    0    0    0    0    
22    7.450606053562317    0    0    0    0    0    0    0    
23    7.204327560356058    0    0    0    0    0    0    0    
24    7.423538023368687    0    0    0    0    0    0    0    
25    7.437060469412412    0    0    0    0    0    0    0    
26    7.457304900435685    0    0    0    0    0    0    0    
27    7.05960098643517    0    0    0    0    0    0    0    
28    7.132596658014429    0    0    0    0    0    0    0    
29    7.679254573009825    0    0    0    0    0    0    0    
30    7.288869007250754    0    0    0    0    0    0    0    
31    7.226717247323748    0    0    0    0    0    0    0    
32    7.314364155687127    0    0    0    0    0    0    0    
33    7.5469374038598085    0    0    0    0    0    0    0    
34    7.0995428756838095    0    0    0    0    0    0    0    
35    7.790004305451106    0    0    0    0    0    0    0    
36    7.021799775815728    0    0    0    0    0    0    0    
37    7.126831601746106    0    0    0    0    0    0    0    
38    7.209099280390102    0    0    0    0    0    0    0    
39    7.267601526796636    0    0    0    0    0    0    0    
40    7.538854429687539    0    0    0    0    0    0    0    
41    7.5595075555923135    0    0    0    0    0    0    0    
42    7.225764529468803    0    0    0    0    0    0    0    
43    7.6761247155719055    0    0    0    0    0    0    0    
44    7.313414951378878    0    0    0    0    0    0    0    
45    7.350855717121237    0    0    0    0    0    0    0    
46    7.455664669032941    0    0    0    0    0    0    0    
47    7.509435832645194    0    0    0    0    0    0    0    
48    7.485450352941602    0    0    0    0    0    0    0    
49    7.266634389049786    0    0    0    0    0    0    0    
50    7.220211399304945    0    0    0    0    0    0    0    
51    7.322311194060693    0    0    0    0    0    0    0    
52    7.483352702580779    0    0    0    0    0    0    0    
53    7.313640876968352    0    0    0    0    0    0    0    
54    7.601732388010178    0    0    0    0    0    0    0    
55    7.263358897489098    0    0    0    0    0    0    0    
56    7.173087806517819    0    0    0    0    0    0    0    
57    7.573480426052458    0    0    0    0    0    0    0    
58    7.35481241024187    0    0    0    0    0    0    0    
59    7.567543333479573    0    0    0    0    0    0    0    
60    7.388311029821411    0    0    0    0    0    0    0    
61    7.1183844270288175    0    0    0    0    0    0    0    
62    7.703574820342714    0    0    0    0    0    0    0    
63    7.377830984664421    0    0    0    0    0    0    0    
64    7.279375867264244    0    0    0    0    0    0    0    
65    7.215760342185851    0    0    0    0    0    0    0    
66    7.17027657727309    0    0    0    0    0    0    0    
67    7.397952891679125    0    0    0    0    0    0    0    
68    7.4864214548410795    0    0    0    0    0    0    0    
69    7.788237711100326    0    0    0    0    0    0    0    
70    7.323452939032886    0    0    0    0    0    0    0    
71    7.486891858441078    0    0    0    0    0    0    0    
72    7.55996495419662    0    0    0    0    0    0    0    
73    7.138103307563715    0    0    0    0    0    0    0    
74    7.639680828360354    0    0    0    0    0    0    0    
75    7.411571338204342    0    0    0    0    0    0    0    
76    7.54402865102417    0    0    0    0    0    0    0    
77    7.82357665044786    0    0    0    0    0    0    0    
78    7.659283137008837    0    0    0    0    0    0    0    
79    7.716536269588848    0    0    0    0    0    0    0    
80    7.4161743250873355    0    0    0    0    0    0    0    
81    7.269330568561852    0    0    0    0    0    0    0    
82    7.532467022609394    0    0    0    0    0    0    0    
83    7.687187283906013    0    0    0    0    0    0    0    
84    7.827083452655506    0    0    0    0    0    0    0    
85    7.603685068694793    0    0    0    0    0    0    0    
86    7.259175260338039    0    0    0    0    0    0    0    
87    7.523599079113972    0    0    0    0    0    0    0    
88    7.620931545556771    0    0    0    0    0    0    0    
89    7.222166888128939    0    0    0    0    0    0    0    
90    7.530621896928924    0    0    0    0    0    0    0    
91    7.72027798642961    0    0    0    0    0    0    0    
92    7.453023784171567    0    0    0    0    0    0    0    
93    7.581078126917522    0    0    0    0    0    0    0    
94    7.536051992705671    0    0    0    0    0    0    0    
95    7.7498226666394245    0    0    0    0    0    0    0    
96    7.473866534157818    0    0    0    0    0    0    0    
97    7.5242272637128895    0    0    0    0    0    0    0    
98    7.6630593218067595    0    0    0    0    0    0    0    
99    7.3858009110743765    0    0    0    0    0    0    0    
100    7.565522732298003    0    0    0    0    0    0    0    
101    7.425876009108691    0    0    0    0    0    0    0    
102    7.8752073026611376    0    0    0    0    0    0    0    
103    7.2504612603342595    0    0    0    0    0    0    0    
104    7.15125339632114    0    0    0    0    0    0    0    
105    7.414050497658941    0    0    0    0    0    0    0    
106    7.466424790108538    0    0    0    0    0    0    0    
107    7.171799404701228    0    0    0    0    0    0    0    
108    7.110269154049442    0    0    0    0    0    0    0    
109    7.402575018066965    0    0    0    0    0    0    0    
110    7.231373659666587    0    0    0    0    0    0    0    
111    7.287765662758348    0    0    0    0    0    0    0    
112    7.318189350829486    0    0    0    0    0    0    0    
113    7.190878076406857    0    0    0    0    0    0    0    
114    7.609435328942987    0    0    0    0    0    0    0    
115    7.0842268293314845    0    0    0    0    0    0    0    
116    7.514672109938173    0    0    0    0    0    0    0    
117    7.660567739322606    0    0    0    0    0    0    0    
118    7.719242349328851    0    0    0    0    0    0    0    
119    7.398463459429113    0    0    0    0    0    0    0    
120    7.497525009992529    0    0    0    0    0    0    0    
121    7.330867391042469    0    0    0    0    0    0    0    
122    7.450559858296504    0    0    0    0    0    0    0    
123    7.357582087070359    0    0    0    0    0    0    0    
124    6.720077180871332    0    0    0    0    0    0    0    
125    7.509140442824643    0    0    0    0    0    0    0    
126    7.226262142661609    0    0    0    0    0    0    0    
127    7.481933094029786    0    0    0    0    0    0    0    
128    7.289866818257964    0    0    0    0    0    0    0    
129    7.687536906507668    0    0    0    0    0    0    0    
130    7.40511402098261    0    0    0    0    0    0    0    
131    7.449059657550586    0    0    0    0    0    0    0    
132    7.5042787362293035    0    0    0    0    0    0    0    
133    7.3357027468979625    0    0    0    0    0    0    0    
134    7.456416473763559    0    0    0    0    0    0    0    
135    7.428636928781266    0    0    0    0    0    0    0    
136    7.1630125103724716    0    0    0    0    0    0    0    
137    7.3251504935161815    0    0    0    0    0    0    0    
138    7.575680923967191    0    0    0    0    0    0    0    
139    7.660910716536381    0    0    0    0    0    0    0    
