! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    11.30857456966114    0    0    0    0    0    0    0    
1    10.726861348345455    0    0    0    0    0    0    0    
2    10.91009629120017    0    0    0    0    0    0    0    
3    10.781880030736335    0    0    0    0    0    0    0    
4    10.946983980231986    0    0    0    0    0    0    0    
5    11.222479744052261    0    0    0    0    0    0    0    
6    11.04152908686866    0    0    0    0    0    0    0    
7    11.453657888497828    0    0    0    0    0    0    0    
8    10.90928233164653    0    0    0    0    0    0    0    
9    11.164209353064495    0    0    0    0    0    0    0    
10    11.132038715759618    0    0    0    0    0    0    0    
11    10.945596465681064    0    0    0    0    0    0    0    
12    11.497013636372152    0    0    0    0    0    0    0    
13    10.795871715384873    0    0    0    0    0    0    0    
14    10.930565170811414    0    0    0    0    0    0    0    
15    11.316822348301812    0    0    0    0    0    0    0    
16    10.897810945584666    0    0    0    0    0    0    0    
17    10.971818690060884    0    0    0    0    0    0    0    
18    11.525992085467516    0    0    0    0    0    0    0    
19    11.106968016522805    0    0    0    0    0    0    0    
20    11.313516829976198    0    0    0    0    0    0    0    
21    10.87856785861533    0    0    0    0    0    0    0    
22    10.929595259069266    0    0    0    0    0    0    0    
23    10.931369910598743    0    0    0    0    0    0    0    
24    11.134021303174757    0    0    0    0    0    0    0    
25    10.881807042901286    0    0    0    0    0    0    0    
26    10.645368766351227    0    0    0    0    0    0    0    
27    11.034611152062368    0    0    0    0    0    0    0    
28    11.120119035478623    0    0    0    0    0    0    0    
29    10.916822875821646    0    0    0    0    0    0    0    
30    11.11122588253861    0    0    0    0    0    0    0    
31    11.374038916407114    0    0    0    0    0    0    0    
32    10.827090342299485    0    0    0    0    0    0    0    
33    11.404591257013397    0    0    0    0    0    0    0    
34    11.125906638806434    0    0    0    0    0    0    0    
35    11.270038138579144    0    0    0    0    0    0    0    
36    11.241178026130813    0    0    0    0    0    0    0    
37    11.054243468507655    0    0    0    0    0    0    0    
38    11.077106218798829    0    0    0    0    0    0    0    
39    10.960551183290828    0    0    0    0    0    0    0    
40    11.31982410717522    0    0    0    0    0    0    0    
41    11.225091019151957    0    0    0    0    0    0    0    
42    11.13905539705556    0    0    0    0    0    0    0    
43    11.197382735466617    0    0    0    0    0    0    0    
44    10.941970175110177    0    0    0    0    0    0    0    
45    11.478727990701758    0    0    0    0    0    0    0    
46    11.420599540989707    0    0    0    0    0    0    0    
