! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    10.23765256654356    0    0    0    0    0    0    0    
1    10.40155375873058    0    0    0    0    0    0    0    
2    10.50257762096128    0    0    0    0    0    0    0    
3    10.329479495655676    0    0    0    0    0    0    0    
4    10.585725661405872    0    0    0    0    0    0    0    
5    10.453606809967125    0    0    0    0    0    0    0    
6    10.316201624993171    0    0    0    0    0    0    0    
7    9.958445583463387    0    0    0    0    0    0    0    
8    10.435575059361584    0    0    0    0    0    0    0    
9    10.221498863589929    0    0    0    0    0    0    0    
10    9.94823389128523    0    0    0    0    0    0    0    
11    10.619530329221329    0    0    0    0    0    0    0    
12    10.440850218261973    0    0    0    0    0    0    0    
13    10.216612724423104    0    0    0    0    0    0    0    
14    10.317346796021882    0    0    0    0    0    0    0    
15    10.566855198148572    0    0    0    0    0    0    0    
16    10.109621999016268    0    0    0    0    0    0    0    
17    10.006283874374954    0    0    0    0    0    0    0    
18    10.50574127636513    0    0    0    0    0    0    0    
19    10.100138135314667    0    0    0    0    0    0    0    
20    10.251129396945377    0    0    0    0    0    0    0    
21    10.187620914525654    0    0    0    0    0    0    0    
22    10.258819413425185    0    0    0    0    0    0    0    
23    10.255269832492575    0    0    0    0    0    0    0    
24    10.583059241749085    0    0    0    0    0    0    0    
25    10.687185199059998    0    0    0    0    0    0    0    
26    10.531195419735317    0    0    0    0    0    0    0    
27    10.063490815306183    0    0    0    0    0    0    0    
28    10.345160115910195    0    0    0    0    0    0    0    
29    10.18757734953337    0    0    0    0    0    0    0    
30    10.14107104505267    0    0    0    0    0    0    0    
31    10.494653346457682    0    0    0    0    0    0    0    
32    10.203541276004103    0    0    0    0    0    0    0    
33    10.573585632470538    0    0    0    0    0    0    0    
34    10.149307072232789    0    0    0    0    0    0    0    
35    10.289296849083145    0    0    0    0    0    0    0    
36    10.042082993740047    0    0    0    0    0    0    0    
37    10.203958898706416    0    0    0    0    0    0    0    
38    10.455289458932949    0    0    0    0    0    0    0    
39    10.231620573111272    0    0    0    0    0    0    0    
40    10.294516135991271    0    0    0    0    0    0    0    
41    10.336401248554445    0    0    0    0    0    0    0    
42    10.05426097037789    0    0    0    0    0    0    0    
43    10.669101169380978    0    0    0    0    0    0    0    
44    10.135621448873238    0    0    0    0    0    0    0    
45    9.937432682805944    0    0    0    0    0    0    0    
46    10.433090640660286    0    0    0    0    0    0    0    
47    10.02814157194439    0    0    0    0    0    0    0    
48    10.4744313320406    0    0    0    0    0    0    0    
49    10.390887078413483    0    0    0    0    0    0    0    
50    10.037792466093663    0    0    0    0    0    0    0    
51    10.30508578803664    0    0    0    0    0    0    0    
52    10.462824885449885    0    0    0    0    0    0    0    
53    10.484881523482745    0    0    0    0    0    0    0    
54    10.333983759570103    0    0    0    0    0    0    0    
55    10.046398014432537    0    0    0    0    0    0    0    
56    10.281672659524943    0    0    0    0    0    0    0    
57    10.271012187502565    0    0    0    0    0    0    0    
58    10.253454372498213    0    0    0    0    0    0    0    
59    10.442317688009057    0    0    0    0    0    0    0    
60    10.260485225559108    0    0    0    0    0    0    0    
61    10.248220056170782    0    0    0    0    0    0    0    
62    10.374621443633055    0    0    0    0    0    0    0    
63    10.587291543746106    0    0    0    0    0    0    0    
64    10.565700212901325    0    0    0    0    0    0    0    
65    10.06428061186589    0    0    0    0    0    0    0    
66    10.598877427184032    0    0    0    0    0    0    0    
67    10.25497534982926    0    0    0    0    0    0    0    
68    10.181659898363579    0    0    0    0    0    0    0    
69    10.42722299437894    0    0    0    0    0    0    0    
70    10.216950274157401    0    0    0    0    0    0    0    
71    10.296310030699827    0    0    0    0    0    0    0    
72    10.197440012440477    0    0    0    0    0    0    0    
73    10.340010642401067    0    0    0    0    0    0    0    
74    10.280156264333554    0    0    0    0    0    0    0    
75    10.428392781049014    0    0    0    0    0    0    0    
76    10.561753231554622    0    0    0    0    0    0    0    
77    10.044262507220965    0    0    0    0    0    0    0    
78    10.49804873299198    0    0    0    0    0    0    0    
79    10.594932405592889    0    0    0    0    0    0    0    
80    10.349569796146962    0    0    0    0    0    0    0    
81    10.214633110308341    0    0    0    0    0    0    0    
82    10.158997780389422    0    0    0    0    0    0    0    
83    10.349290588127866    0    0    0    0    0    0    0    
84    10.354457951708525    0    0    0    0    0    0    0    
85    10.140517803489237    0    0    0    0    0    0    0    
86    10.326984470591588    0    0    0    0    0    0    0    
87    10.805722969619927    0    0    0    0    0    0    0    
88    9.892201623988504    0    0    0    0    0    0    0    
89    9.966781641240003    0    0    0    0    0    0    0    
90    10.308949580138231    0    0    0    0    0    0    0    
91    10.57117012153506    0    0    0    0    0    0    0    
92    10.26645389328903    0    0    0    0    0    0    0    
93    10.364503662137034    0    0    0    0    0    0    0    
94    10.707074710379223    0    0    0    0    0    0    0    
95    10.208966549275873    0    0    0    0    0    0    0    
96    10.42946643495628    0    0    0    0    0    0    0    
97    10.290184316152322    0    0    0    0    0    0    0    
98    10.273651488961772    0    0    0    0    0    0    0    
99    10.44011911746572    0    0    0    0    0    0    0    
100    10.536659755759716    0    0    0    0    0    0    0    
101    10.253223791309829    0    0    0    0    0    0    0    
102    10.288897193076574    0    0    0    0    0    0    0    
103    10.223775579025148    0    0    0    0    0    0    0    
104    10.309453568265573    0    0    0    0    0    0    0    
105    10.240633075211585    0    0    0    0    0    0    0    
106    10.23466845463605    0    0    0    0    0    0    0    
107    10.39766134124741    0    0    0    0    0    0    0    
108    10.402161757159908    0    0    0    0    0    0    0    
109    10.5395910070822    0    0    0    0    0    0    0    
110    10.292799948965005    0    0    0    0    0    0    0    
111    10.555228899583058    0    0    0    0    0    0    0    
112    10.56237826814804    0    0    0    0    0    0    0    
113    10.541978666945742    0    0    0    0    0    0    0    
114    10.331410349003088    0    0    0    0    0    0    0    
115    10.27757676796887    0    0    0    0    0    0    0    
116    10.524172074526133    0    0    0    0    0    0    0    
117    10.414277900981613    0    0    0    0    0    0    0    
118    10.105905501405577    0    0    0    0    0    0    0    
119    9.979275559088208    0    0    0    0    0    0    0    
120    10.378187930746751    0    0    0    0    0    0    0    
121    10.46207208116262    0    0    0    0    0    0    0    
122    10.91277196813831    0    0    0    0    0    0    0    
123    10.103055451922012    0    0    0    0    0    0    0    
124    10.438228550163176    0    0    0    0    0    0    0    
125    10.488798682584209    0    0    0    0    0    0    0    
126    10.437673230830494    0    0    0    0    0    0    0    
127    10.285044124296983    0    0    0    0    0    0    0    
128    10.78348055639091    0    0    0    0    0    0    0    
129    9.99875249547178    0    0    0    0    0    0    0    
130    10.077806502666602    0    0    0    0    0    0    0    
131    10.25887779784546    0    0    0    0    0    0    0    
132    10.503837835488602    0    0    0    0    0    0    0    
133    9.875046245478767    0    0    0    0    0    0    0    
134    10.377957401374914    0    0    0    0    0    0    0    
135    10.479326999230857    0    0    0    0    0    0    0    
136    10.557255246546635    0    0    0    0    0    0    0    
137    10.269168161355402    0    0    0    0    0    0    0    
138    10.46733422267704    0    0    0    0    0    0    0    
139    10.186574433365504    0    0    0    0    0    0    0    
140    10.367691464709761    0    0    0    0    0    0    0    
141    10.589716552790001    0    0    0    0    0    0    0    
142    10.512100668965605    0    0    0    0    0    0    0    
143    10.2623907084155    0    0    0    0    0    0    0    
144    9.999737310895172    0    0    0    0    0    0    0    
145    10.273257294644656    0    0    0    0    0    0    0    
146    10.293736496330142    0    0    0    0    0    0    0    
147    10.220610438894807    0    0    0    0    0    0    0    
148    10.051667701802154    0    0    0    0    0    0    0    
149    9.904565552635924    0    0    0    0    0    0    0    
150    9.913431188546602    0    0    0    0    0    0    0    
151    10.009427427542665    0    0    0    0    0    0    0    
152    10.448081335949757    0    0    0    0    0    0    0    
153    10.487168368539812    0    0    0    0    0    0    0    
154    10.32341977248038    0    0    0    0    0    0    0    
155    10.441122484391974    0    0    0    0    0    0    0    
156    10.227615578778238    0    0    0    0    0    0    0    
157    10.308544053556922    0    0    0    0    0    0    0    
158    10.17440779770054    0    0    0    0    0    0    0    
159    10.574771990850396    0    0    0    0    0    0    0    
160    10.24821471888515    0    0    0    0    0    0    0    
161    10.275976250141314    0    0    0    0    0    0    0    
162    10.281308728063632    0    0    0    0    0    0    0    
163    10.187789918294213    0    0    0    0    0    0    0    
164    10.367273115398154    0    0    0    0    0    0    0    
165    10.53665579284628    0    0    0    0    0    0    0    
166    10.014522578697312    0    0    0    0    0    0    0    
167    10.477817406780435    0    0    0    0    0    0    0    
168    10.073250655499969    0    0    0    0    0    0    0    
169    9.874376818857026    0    0    0    0    0    0    0    
170    10.467201241590315    0    0    0    0    0    0    0    
171    10.050328612436155    0    0    0    0    0    0    0    
172    10.546246599154067    0    0    0    0    0    0    0    
173    10.183326831550398    0    0    0    0    0    0    0    
174    10.29519040109882    0    0    0    0    0    0    0    
175    10.442997383745228    0    0    0    0    0    0    0    
176    10.491458824721157    0    0    0    0    0    0    0    
177    10.265380537952693    0    0    0    0    0    0    0    
178    10.449929976340147    0    0    0    0    0    0    0    
179    10.623503419200109    0    0    0    0    0    0    0    
180    9.978487948479673    0    0    0    0    0    0    0    
181    10.286855271758967    0    0    0    0    0    0    0    
182    10.31639628718062    0    0    0    0    0    0    0    
183    10.308500925503157    0    0    0    0    0    0    0    
184    10.459146440850722    0    0    0    0    0    0    0    
185    10.103361077250625    0    0    0    0    0    0    0    
186    10.349568008223077    0    0    0    0    0    0    0    
187    10.41105722694242    0    0    0    0    0    0    0    
