! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    5.737944755085766    0    0    0    0    0    0    0    
1    5.909395174958937    0    0    0    0    0    0    0    
2    5.957901116408708    0    0    0    0    0    0    0    
3    5.956951827457312    0    0    0    0    0    0    0    
4    5.912161706921203    0    0    0    0    0    0    0    
5    5.9060640258171615    0    0    0    0    0    0    0    
6    5.566815958589928    0    0    0    0    0    0    0    
7    6.1485399197431105    0    0    0    0    0    0    0    
8    5.734410809372688    0    0    0    0    0    0    0    
9    5.957756663518035    0    0    0    0    0    0    0    
10    5.9916985782924925    0    0    0    0    0    0    0    
11    5.6890634466627645    0    0    0    0    0    0    0    
12    5.969183883561955    0    0    0    0    0    0    0    
13    5.803156695254601    0    0    0    0    0    0    0    
14    5.9874792158155925    0    0    0    0    0    0    0    
15    5.902793945191384    0    0    0    0    0    0    0    
16    6.16291798764182    0    0    0    0    0    0    0    
17    5.787469962119609    0    0    0    0    0    0    0    
18    5.604509807539955    0    0    0    0    0    0    0    
19    5.344388937341313    0    0    0    0    0    0    0    
20    5.664143741066503    0    0    0    0    0    0    0    
21    5.9280096359314856    0    0    0    0    0    0    0    
22    5.949544266045022    0    0    0    0    0    0    0    
23    5.553176765838911    0    0    0    0    0    0    0    
24    5.80169551291648    0    0    0    0    0    0    0    
25    5.82066914653412    0    0    0    0    0    0    0    
26    5.579600278350021    0    0    0    0    0    0    0    
27    5.596159990528275    0    0    0    0    0    0    0    
28    5.897424773847081    0    0    0    0    0    0    0    
29    5.821940953299637    0    0    0    0    0    0    0    
30    5.730932763350657    0    0    0    0    0    0    0    
31    5.721595154883508    0    0    0    0    0    0    0    
32    6.241837311319191    0    0    0    0    0    0    0    
33    5.631185459376067    0    0    0    0    0    0    0    
34    5.984725471028996    0    0    0    0    0    0    0    
35    5.87971174986265    0    0    0    0    0    0    0    
36    5.979603899843596    0    0    0    0    0    0    0    
37    5.755460487627824    0    0    0    0    0    0    0    
38    5.789680041469014    0    0    0    0    0    0    0    
39    5.7939126660345295    0    0    0    0    0    0    0    
40    5.681281003228657    0    0    0    0    0    0    0    
41    5.993700706644114    0    0    0    0    0    0    0    
42    6.051269542584908    0    0    0    0    0    0    0    
43    6.02782645236863    0    0    0    0    0    0    0    
44    5.5169226073831785    0    0    0    0    0    0    0    
45    6.028847067150452    0    0    0    0    0    0    0    
46    5.614860704648209    0    0    0    0    0    0    0    
47    5.802116870806181    0    0    0    0    0    0    0    
48    5.659194458696615    0    0    0    0    0    0    0    
49    5.607794452856455    0    0    0    0    0    0    0    
50    5.681294397510133    0    0    0    0    0    0    0    
51    5.6691689767355875    0    0    0    0    0    0    0    
52    5.917288711703086    0    0    0    0    0    0    0    
53    5.834213435635281    0    0    0    0    0    0    0    
54    5.944112615060357    0    0    0    0    0    0    0    
55    5.709993317282563    0    0    0    0    0    0    0    
56    5.793655335749191    0    0    0    0    0    0    0    
57    5.781234730164584    0    0    0    0    0    0    0    
58    5.605484715093345    0    0    0    0    0    0    0    
59    5.704243698752808    0    0    0    0    0    0    0    
60    5.6361556848145655    0    0    0    0    0    0    0    
61    5.790045533625585    0    0    0    0    0    0    0    
62    5.568623730433693    0    0    0    0    0    0    0    
63    6.063518742226542    0    0    0    0    0    0    0    
64    5.797142755701658    0    0    0    0    0    0    0    
65    5.68894693283512    0    0    0    0    0    0    0    
66    5.971376552288268    0    0    0    0    0    0    0    
67    6.0826981930057    0    0    0    0    0    0    0    
68    5.571259988823136    0    0    0    0    0    0    0    
69    5.973431555132533    0    0    0    0    0    0    0    
70    5.854834598020933    0    0    0    0    0    0    0    
71    5.594613269710958    0    0    0    0    0    0    0    
72    6.072583189788503    0    0    0    0    0    0    0    
73    5.790101125349361    0    0    0    0    0    0    0    
74    6.144214750550557    0    0    0    0    0    0    0    
75    6.214287054584651    0    0    0    0    0    0    0    
76    5.992289434547742    0    0    0    0    0    0    0    
77    5.925430143046476    0    0    0    0    0    0    0    
78    5.928754395430048    0    0    0    0    0    0    0    
79    5.6494622596394635    0    0    0    0    0    0    0    
80    5.94268832998923    0    0    0    0    0    0    0    
81    5.533881339523737    0    0    0    0    0    0    0    
82    6.059015433853265    0    0    0    0    0    0    0    
83    5.580149561630223    0    0    0    0    0    0    0    
84    5.741122199544126    0    0    0    0    0    0    0    
85    5.700628462253373    0    0    0    0    0    0    0    
86    5.94872294401724    0    0    0    0    0    0    0    
87    5.626681579947706    0    0    0    0    0    0    0    
88    5.749492735556692    0    0    0    0    0    0    0    
89    5.960488675668638    0    0    0    0    0    0    0    
90    5.731629238243254    0    0    0    0    0    0    0    
91    6.10437273252741    0    0    0    0    0    0    0    
92    5.71789743073485    0    0    0    0    0    0    0    
93    5.59890115111817    0    0    0    0    0    0    0    
94    6.053077029618498    0    0    0    0    0    0    0    
95    6.059618935583592    0    0    0    0    0    0    0    
96    5.687517116892119    0    0    0    0    0    0    0    
97    5.693429369639443    0    0    0    0    0    0    0    
98    5.630355028708618    0    0    0    0    0    0    0    
99    5.455313650016154    0    0    0    0    0    0    0    
100    5.868424854030573    0    0    0    0    0    0    0    
101    5.765167845683976    0    0    0    0    0    0    0    
102    6.010712553361579    0    0    0    0    0    0    0    
103    5.455848039488576    0    0    0    0    0    0    0    
104    5.963003591217874    0    0    0    0    0    0    0    
105    5.904578140105031    0    0    0    0    0    0    0    
106    5.844837889374158    0    0    0    0    0    0    0    
107    5.4957419588027765    0    0    0    0    0    0    0    
108    5.4214931091616085    0    0    0    0    0    0    0    
109    6.135696652956517    0    0    0    0    0    0    0    
110    5.566332001987722    0    0    0    0    0    0    0    
111    6.024638772039194    0    0    0    0    0    0    0    
112    5.9003120703494805    0    0    0    0    0    0    0    
113    5.84996027765745    0    0    0    0    0    0    0    
114    5.95222506864304    0    0    0    0    0    0    0    
115    6.099054635613396    0    0    0    0    0    0    0    
116    5.513517396820339    0    0    0    0    0    0    0    
117    5.452517766246208    0    0    0    0    0    0    0    
118    5.9208570535967375    0    0    0    0    0    0    0    
119    5.484111218954594    0    0    0    0    0    0    0    
120    6.039898893763533    0    0    0    0    0    0    0    
121    5.630606158735383    0    0    0    0    0    0    0    
122    5.715480889175889    0    0    0    0    0    0    0    
123    6.099375726335308    0    0    0    0    0    0    0    
124    6.322770604522218    0    0    0    0    0    0    0    
125    6.0902128798469075    0    0    0    0    0    0    0    
126    5.974302454387587    0    0    0    0    0    0    0    
127    5.6569044712520125    0    0    0    0    0    0    0    
128    5.921314900551845    0    0    0    0    0    0    0    
129    5.746485431196326    0    0    0    0    0    0    0    
130    5.750983635494893    0    0    0    0    0    0    0    
131    6.208856590399583    0    0    0    0    0    0    0    
132    5.79753570939364    0    0    0    0    0    0    0    
133    5.775498512329724    0    0    0    0    0    0    0    
134    5.680949754031355    0    0    0    0    0    0    0    
135    5.801898902821565    0    0    0    0    0    0    0    
136    5.9591144748853875    0    0    0    0    0    0    0    
137    5.745042048599509    0    0    0    0    0    0    0    
138    5.382715458706715    0    0    0    0    0    0    0    
139    6.051561500163445    0    0    0    0    0    0    0    
140    5.893398110883479    0    0    0    0    0    0    0    
141    6.072554562590015    0    0    0    0    0    0    0    
142    5.635126133633869    0    0    0    0    0    0    0    
143    5.815082007825023    0    0    0    0    0    0    0    
144    5.821484757965159    0    0    0    0    0    0    0    
145    5.903544749109796    0    0    0    0    0    0    0    
146    5.768117499623788    0    0    0    0    0    0    0    
147    5.993393613514448    0    0    0    0    0    0    0    
148    5.735415756685398    0    0    0    0    0    0    0    
149    5.848358058319017    0    0    0    0    0    0    0    
150    5.745600786443693    0    0    0    0    0    0    0    
151    5.643056200361101    0    0    0    0    0    0    0    
152    5.98232126120289    0    0    0    0    0    0    0    
153    5.7879220231051765    0    0    0    0    0    0    0    
154    5.9589273018744535    0    0    0    0    0    0    0    
155    5.700824132288158    0    0    0    0    0    0    0    
156    5.892612564456237    0    0    0    0    0    0    0    
157    6.064595016860255    0    0    0    0    0    0    0    
158    6.041952528418123    0    0    0    0    0    0    0    
159    5.90603190431477    0    0    0    0    0    0    0    
160    5.77093519836532    0    0    0    0    0    0    0    
161    5.722429115327264    0    0    0    0    0    0    0    
162    5.904008047618416    0    0    0    0    0    0    0    
163    5.700631016746075    0    0    0    0    0    0    0    
164    5.62329198710505    0    0    0    0    0    0    0    
165    5.397649206676482    0    0    0    0    0    0    0    
166    5.987440929866617    0    0    0    0    0    0    0    
167    5.745326466662668    0    0    0    0    0    0    0    
168    5.731345645830635    0    0    0    0    0    0    0    
169    5.848662918720467    0    0    0    0    0    0    0    
170    6.000388877580709    0    0    0    0    0    0    0    
171    5.475850160239254    0    0    0    0    0    0    0    
172    5.694522102443701    0    0    0    0    0    0    0    
173    5.495159638941279    0    0    0    0    0    0    0    
174    5.875823578664221    0    0    0    0    0    0    0    
175    5.847125157428076    0    0    0    0    0    0    0    
176    5.8235779009504745    0    0    0    0    0    0    0    
177    5.739525412351652    0    0    0    0    0    0    0    
178    5.778580204317834    0    0    0    0    0    0    0    
179    5.632796963409111    0    0    0    0    0    0    0    
180    5.681321352621419    0    0    0    0    0    0    0    
181    5.521635362734996    0    0    0    0    0    0    0    
182    5.468447352283483    0    0    0    0    0    0    0    
