! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    20.250671704106605    0    0    0    0    0    0    0    
1    20.03498327340001    0    0    0    0    0    0    0    
2    20.018551983800407    0    0    0    0    0    0    0    
3    20.09423214534298    0    0    0    0    0    0    0    
4    20.182164980511693    0    0    0    0    0    0    0    
5    19.948762319549896    0    0    0    0    0    0    0    
6    20.04843304472405    0    0    0    0    0    0    0    
7    19.628056215825875    0    0    0    0    0    0    0    
8    19.926060770421834    0    0    0    0    0    0    0    
9    20.006738284216947    0    0    0    0    0    0    0    
10    19.856974794847773    0    0    0    0    0    0    0    
11    19.882777926986506    0    0    0    0    0    0    0    
12    19.97570048776375    0    0    0    0    0    0    0    
13    20.412606038338417    0    0    0    0    0    0    0    
14    20.101891530729173    0    0    0    0    0    0    0    
15    20.077955891529857    0    0    0    0    0    0    0    
16    19.958424901759923    0    0    0    0    0    0    0    
17    19.908582155013885    0    0    0    0    0    0    0    
18    20.102131302605386    0    0    0    0    0    0    0    
19    20.065159372464723    0    0    0    0    0    0    0    
20    19.87213825501083    0    0    0    0    0    0    0    
21    20.124475087963518    0    0    0    0    0    0    0    
22    20.361222736906207    0    0    0    0    0    0    0    
23    19.849551907714222    0    0    0    0    0    0    0    
24    19.689047880194465    0    0    0    0    0    0    0    
25    20.148221607476838    0    0    0    0    0    0    0    
26    20.116566975210738    0    0    0    0    0    0    0    
27    20.216485474480145    0    0    0    0    0    0    0    
28    20.117650081306106    0    0    0    0    0    0    0    
29    20.026825689247687    0    0    0    0    0    0    0    
30    20.074934517652817    0    0    0    0    0    0    0    
31    19.955095998803863    0    0    0    0    0    0    0    
32    20.0599026048681    0    0    0    0    0    0    0    
33    20.285682642532837    0    0    0    0    0    0    0    
34    20.127632744410697    0    0    0    0    0    0    0    
35    20.087340867848695    0    0    0    0    0    0    0    
36    19.878576725173804    0    0    0    0    0    0    0    
37    19.742204597301573    0    0    0    0    0    0    0    
38    19.849665482201438    0    0    0    0    0    0    0    
39    19.614085214793878    0    0    0    0    0    0    0    
40    20.0633637374966    0    0    0    0    0    0    0    
41    20.40250275945608    0    0    0    0    0    0    0    
42    20.134938909124617    0    0    0    0    0    0    0    
43    20.013651782436455    0    0    0    0    0    0    0    
44    19.989398974451337    0    0    0    0    0    0    0    
45    20.108058032405772    0    0    0    0    0    0    0    
46    19.95573003148751    0    0    0    0    0    0    0    
47    19.656571557913892    0    0    0    0    0    0    0    
48    20.08432269867992    0    0    0    0    0    0    0    
49    19.700818795136723    0    0    0    0    0    0    0    
50    20.141969521537952    0    0    0    0    0    0    0    
51    19.891625007909433    0    0    0    0    0    0    0    
52    19.79958336667001    0    0    0    0    0    0    0    
53    20.089667454981964    0    0    0    0    0    0    0    
54    20.016700651084548    0    0    0    0    0    0    0    
55    20.184376993091902    0    0    0    0    0    0    0    
56    19.739296314162644    0    0    0    0    0    0    0    
57    20.08760701663571    0    0    0    0    0    0    0    
58    20.109475121348847    0    0    0    0    0    0    0    
59    20.209930303950472    0    0    0    0    0    0    0    
60    20.319698861307867    0    0    0    0    0    0    0    
61    20.1909055131198    0    0    0    0    0    0    0    
62    19.72118414563895    0    0    0    0    0    0    0    
63    19.773106088849588    0    0    0    0    0    0    0    
64    20.170529757584795    0    0    0    0    0    0    0    
65    19.99276835992741    0    0    0    0    0    0    0    
66    20.27494626237194    0    0    0    0    0    0    0    
67    19.901521617513357    0    0    0    0    0    0    0    
68    19.884146058241107    0    0    0    0    0    0    0    
69    19.853350316201457    0    0    0    0    0    0    0    
70    19.904208822956917    0    0    0    0    0    0    0    
71    20.055809282433124    0    0    0    0    0    0    0    
72    19.592921051267577    0    0    0    0    0    0    0    
73    19.9391766964279    0    0    0    0    0    0    0    
74    19.662993481863765    0    0    0    0    0    0    0    
75    19.4419511260531    0    0    0    0    0    0    0    
76    19.84877715535289    0    0    0    0    0    0    0    
77    19.842280329634434    0    0    0    0    0    0    0    
78    20.20579838212847    0    0    0    0    0    0    0    
79    20.014192711950002    0    0    0    0    0    0    0    
80    20.045557531301363    0    0    0    0    0    0    0    
81    20.20517809026728    0    0    0    0    0    0    0    
82    20.276174810477787    0    0    0    0    0    0    0    
83    20.05352105977147    0    0    0    0    0    0    0    
84    20.350846054826597    0    0    0    0    0    0    0    
85    20.210142771451405    0    0    0    0    0    0    0    
86    20.05815113311141    0    0    0    0    0    0    0    
87    19.779386807891797    0    0    0    0    0    0    0    
88    20.002302477810105    0    0    0    0    0    0    0    
89    19.71273337694519    0    0    0    0    0    0    0    
90    20.103380298682474    0    0    0    0    0    0    0    
91    19.954087309367306    0    0    0    0    0    0    0    
92    20.12336135474711    0    0    0    0    0    0    0    
93    20.098212523985485    0    0    0    0    0    0    0    
94    20.183936894211858    0    0    0    0    0    0    0    
95    20.038649080116354    0    0    0    0    0    0    0    
96    19.928178305596393    0    0    0    0    0    0    0    
97    20.154296393473278    0    0    0    0    0    0    0    
98    20.131009155604072    0    0    0    0    0    0    0    
99    19.832075727107878    0    0    0    0    0    0    0    
100    19.672229741290977    0    0    0    0    0    0    0    
101    19.582497537761643    0    0    0    0    0    0    0    
102    19.83318304417178    0    0    0    0    0    0    0    
103    20.133800457863643    0    0    0    0    0    0    0    
104    19.666863111364137    0    0    0    0    0    0    0    
105    20.124428840816385    0    0    0    0    0    0    0    
106    19.946100188640667    0    0    0    0    0    0    0    
107    19.850698759420098    0    0    0    0    0    0    0    
108    20.08112049419738    0    0    0    0    0    0    0    
109    19.811438754296116    0    0    0    0    0    0    0    
110    19.921003300126326    0    0    0    0    0    0    0    
111    20.13770242265115    0    0    0    0    0    0    0    
112    20.017699885431906    0    0    0    0    0    0    0    
113    19.80220613414252    0    0    0    0    0    0    0    
114    20.190007553990327    0    0    0    0    0    0    0    
115    20.032381277534025    0    0    0    0    0    0    0    
116    20.253718615559986    0    0    0    0    0    0    0    
117    19.804695371441277    0    0    0    0    0    0    0    
118    20.01541120642277    0    0    0    0    0    0    0    
119    20.041586387455247    0    0    0    0    0    0    0    
120    20.21913392711976    0    0    0    0    0    0    0    
121    19.994430518685995    0    0    0    0    0    0    0    
122    19.713808264756683    0    0    0    0    0    0    0    
123    20.121459449583845    0    0    0    0    0    0    0    
124    20.20602546916252    0    0    0    0    0    0    0    
125    19.960695465404317    0    0    0    0    0    0    0    
126    20.292858489918245    0    0    0    0    0    0    0    
127    20.111972932040388    0    0    0    0    0    0    0    
128    19.989291597341563    0    0    0    0    0    0    0    
129    20.04399221290938    0    0    0    0    0    0    0    
130    19.88622550424539    0    0    0    0    0    0    0    
131    19.977179904216744    0    0    0    0    0    0    0    
132    20.345376350345994    0    0    0    0    0    0    0    
133    19.759630972618908    0    0    0    0    0    0    0    
134    20.123947045389695    0    0    0    0    0    0    0    
135    19.80830275469659    0    0    0    0    0    0    0    
136    19.974989570416188    0    0    0    0    0    0    0    
137    20.069905139207535    0    0    0    0    0    0    0    
138    20.073816558206214    0    0    0    0    0    0    0    
139    20.047774414068158    0    0    0    0    0    0    0    
140    19.675146025955293    0    0    0    0    0    0    0    
141    19.788145272605878    0    0    0    0    0    0    0    
142    19.983971309093658    0    0    0    0    0    0    0    
143    20.119767771334818    0    0    0    0    0    0    0    
144    20.01822451771688    0    0    0    0    0    0    0    
