! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time 
# listed in this file and after the last time listed in the file. 
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
0    5.152923698014799    0    0    0    0    0    0    0    
1    4.6672857951385085    0    0    0    0    0    0    0    
2    4.989608713109202    0    0    0    0    0    0    0    
3    5.120023103998967    0    0    0    0    0    0    0    
4    4.71212694783353    0    0    0    0    0    0    0    
5    4.699684626408368    0    0    0    0    0    0    0    
6    4.817829262393181    0    0    0    0    0    0    0    
7    5.120754855180108    0    0    0    0    0    0    0    
8    5.002122530266998    0    0    0    0    0    0    0    
9    5.052805634143499    0    0    0    0    0    0    0    
10    5.193991276715819    0    0    0    0    0    0    0    
11    5.121482238642611    0    0    0    0    0    0    0    
12    5.2690691345333684    0    0    0    0    0    0    0    
13    4.734623247618609    0    0    0    0    0    0    0    
14    5.082071658241838    0    0    0    0    0    0    0    
15    4.873538821524823    0    0    0    0    0    0    0    
16    4.958899072288436    0    0    0    0    0    0    0    
17    5.314945152946079    0    0    0    0    0    0    0    
18    5.169624647995454    0    0    0    0    0    0    0    
19    4.828947590624278    0    0    0    0    0    0    0    
20    4.9661301501611    0    0    0    0    0    0    0    
21    5.078100625666551    0    0    0    0    0    0    0    
22    4.959239583943756    0    0    0    0    0    0    0    
23    5.3097873384182375    0    0    0    0    0    0    0    
24    4.903321945165448    0    0    0    0    0    0    0    
25    4.847018808555703    0    0    0    0    0    0    0    
26    4.824840720822218    0    0    0    0    0    0    0    
27    5.104527840006227    0    0    0    0    0    0    0    
28    5.183055903962169    0    0    0    0    0    0    0    
29    5.057835927783447    0    0    0    0    0    0    0    
30    4.494940057128614    0    0    0    0    0    0    0    
31    5.06587827892112    0    0    0    0    0    0    0    
32    4.730158966509101    0    0    0    0    0    0    0    
33    4.868403341857948    0    0    0    0    0    0    0    
34    4.919688949003015    0    0    0    0    0    0    0    
35    4.720168710714782    0    0    0    0    0    0    0    
36    4.925969697300177    0    0    0    0    0    0    0    
37    4.869260588040748    0    0    0    0    0    0    0    
38    4.6874917427592555    0    0    0    0    0    0    0    
39    4.623700037472223    0    0    0    0    0    0    0    
40    4.791039105832439    0    0    0    0    0    0    0    
41    5.391284666913584    0    0    0    0    0    0    0    
42    5.2473641815341745    0    0    0    0    0    0    0    
43    4.560273918437064    0    0    0    0    0    0    0    
44    5.203753839438086    0    0    0    0    0    0    0    
45    4.850470961716593    0    0    0    0    0    0    0    
46    5.014230123508131    0    0    0    0    0    0    0    
47    5.0882615577045645    0    0    0    0    0    0    0    
48    5.023804966648289    0    0    0    0    0    0    0    
49    4.912935538563708    0    0    0    0    0    0    0    
50    5.10412093990265    0    0    0    0    0    0    0    
51    4.935627414598218    0    0    0    0    0    0    0    
52    5.104702185950575    0    0    0    0    0    0    0    
53    4.742841319952077    0    0    0    0    0    0    0    
54    5.368596262140318    0    0    0    0    0    0    0    
55    4.800098767814815    0    0    0    0    0    0    0    
56    5.08367417374361    0    0    0    0    0    0    0    
57    4.808265241425256    0    0    0    0    0    0    0    
58    4.891066246617905    0    0    0    0    0    0    0    
59    4.95964688767253    0    0    0    0    0    0    0    
60    4.903966072068777    0    0    0    0    0    0    0    
61    4.787745318472953    0    0    0    0    0    0    0    
62    4.8453964233248294    0    0    0    0    0    0    0    
63    4.632046743202311    0    0    0    0    0    0    0    
64    5.072947959650642    0    0    0    0    0    0    0    
65    4.975639570920496    0    0    0    0    0    0    0    
66    4.998987710408611    0    0    0    0    0    0    0    
67    4.803267107763906    0    0    0    0    0    0    0    
68    4.781531481067863    0    0    0    0    0    0    0    
69    4.927278905032573    0    0    0    0    0    0    0    
70    4.963666817642739    0    0    0    0    0    0    0    
71    4.831999020619647    0    0    0    0    0    0    0    
72    4.818119026080238    0    0    0    0    0    0    0    
73    4.914082036036059    0    0    0    0    0    0    0    
74    4.801768003063065    0    0    0    0    0    0    0    
75    5.024967742146834    0    0    0    0    0    0    0    
76    5.139124659961061    0    0    0    0    0    0    0    
77    4.680349939320966    0    0    0    0    0    0    0    
78    5.129024427858528    0    0    0    0    0    0    0    
79    4.898605461550951    0    0    0    0    0    0    0    
80    5.468027051365148    0    0    0    0    0    0    0    
81    5.043393301977281    0    0    0    0    0    0    0    
82    5.173777535499271    0    0    0    0    0    0    0    
83    5.211180256279024    0    0    0    0    0    0    0    
84    4.9144931757803745    0    0    0    0    0    0    0    
85    4.936961346079698    0    0    0    0    0    0    0    
86    5.0741758358646925    0    0    0    0    0    0    0    
87    5.0454087124159175    0    0    0    0    0    0    0    
88    5.092833981668034    0    0    0    0    0    0    0    
89    4.9536944016248805    0    0    0    0    0    0    0    
90    5.205661526978556    0    0    0    0    0    0    0    
91    4.8266097196176965    0    0    0    0    0    0    0    
92    5.0497612232962865    0    0    0    0    0    0    0    
93    4.715307742183849    0    0    0    0    0    0    0    
94    4.892620328404666    0    0    0    0    0    0    0    
95    4.950253560231442    0    0    0    0    0    0    0    
96    4.82468853081766    0    0    0    0    0    0    0    
97    5.126484607600565    0    0    0    0    0    0    0    
98    5.054236704872103    0    0    0    0    0    0    0    
99    4.721165138785384    0    0    0    0    0    0    0    
100    5.094603239116512    0    0    0    0    0    0    0    
101    5.036048441474417    0    0    0    0    0    0    0    
102    5.065147518442471    0    0    0    0    0    0    0    
103    4.663562344317118    0    0    0    0    0    0    0    
104    4.64184150355571    0    0    0    0    0    0    0    
105    5.211980988518282    0    0    0    0    0    0    0    
106    4.669619897307132    0    0    0    0    0    0    0    
107    5.158315195402766    0    0    0    0    0    0    0    
108    4.843652740528591    0    0    0    0    0    0    0    
109    4.724740206608177    0    0    0    0    0    0    0    
110    4.86523962456255    0    0    0    0    0    0    0    
111    4.802505424305761    0    0    0    0    0    0    0    
112    4.663227508361426    0    0    0    0    0    0    0    
113    4.8773353511576385    0    0    0    0    0    0    0    
114    5.113942239305568    0    0    0    0    0    0    0    
115    4.959266857860236    0    0    0    0    0    0    0    
116    4.937904089178378    0    0    0    0    0    0    0    
117    4.9661999647306185    0    0    0    0    0    0    0    
118    5.29911570659724    0    0    0    0    0    0    0    
119    5.264610220106541    0    0    0    0    0    0    0    
120    4.898128341553537    0    0    0    0    0    0    0    
121    5.133162696654651    0    0    0    0    0    0    0    
122    5.130676199296623    0    0    0    0    0    0    0    
123    4.810254089450722    0    0    0    0    0    0    0    
